iteration,loss,value_loss,train_avg_utility,train_std_utility,train_avg_wealth,gradient_norm,gradient_sq_norm,eval_avg_utility,eval_avg_wealth
1.0,-305.78749250093307,1.3585257956524073,-1.0238721700979578,0.2631007920305589,1.0361731548194053,9.999999459496292,99.99998918992614,,
2.0,-264.646632669458,1.015791891507901,-1.0054620026454282,0.2228755928609115,1.0487008976551229,9.999999306237749,99.99998612475545,,
3.0,-197.88650666765494,0.6474525174545199,-0.9651821215492309,0.21062819014610604,1.0912780351716638,9.409520420702444,88.53907454761631,,
4.0,-159.12317784145228,0.5046655379022846,-0.9818371980235847,0.23369065983486562,1.077519576484103,8.584398063825425,73.6918901182097,,
5.0,-113.91659983271228,0.33638609189654417,-0.9851511451507269,0.2110897953743191,1.0645991684743503,5.5478683414527366,30.77884313409354,,
6.0,-77.34627122024426,0.27623603275466235,-1.0099699734368268,0.28178681092255853,1.0479026942376817,7.204906182367555,51.91067309671821,,
7.0,-17.461221909167524,0.14563141519521605,-0.9664676568132126,0.2063672275670227,1.0832020327859575,6.032238214720486,36.3878978791342,,
8.0,18.484914626867532,0.13361338396770273,-0.9629892262896239,0.20170902382279765,1.0807602310999882,5.735677241241001,32.89799341568998,,
9.0,54.03532194817635,0.1525834882493531,-0.9452034483881785,0.20330673353701867,1.0967495626630903,7.921624353581029,62.752132399248055,,
10.0,69.77494458898197,0.17174207596437893,-0.9445066349891804,0.17929622858460362,1.1004706921271024,7.553034097252617,57.048324074260655,,
11.0,64.66254715284411,0.1893290011083863,-0.9925525399424088,0.20288154081874862,1.0468616910594353,7.4914166832365385,56.12132392187473,,
12.0,79.44997218237278,0.22280324239078994,-0.9579847253682703,0.1938122204127981,1.0886170292848565,6.11837544024245,37.434518027761996,,
13.0,81.8162931446343,0.22405761369977015,-0.9419095557523919,0.1877080823539932,1.1095610037937091,7.7312051903163095,59.771533694773844,,
14.0,61.72722906970495,0.18661072930280714,-0.9544065181666915,0.1632807778654159,1.07912023303507,6.164195287088476,37.99730353736378,,
15.0,62.92577874150107,0.17910898481272156,-0.9470175702432606,0.1724020776868803,1.0935667084619545,6.076491097297444,36.923744055535096,,
16.0,62.03028380078406,0.1574015800859139,-0.9165506170260536,0.16835148962432786,1.1319983398541227,5.911023733059405,34.940201572791544,,
17.0,23.343472033756946,0.12289652340988333,-0.9605653394389349,0.2140056171805866,1.0991081059726502,4.660921843761071,21.724192433649105,,
18.0,11.162524899246076,0.12256522430094333,-0.9233912716941336,0.20945854071052775,1.1399234059304868,4.123187738220969,17.000677124615752,,
19.0,-21.448381589731675,0.10281838739458893,-0.9881427072294859,0.21556887484689924,1.055719095776829,4.6919325415195665,22.01423097417026,,
20.0,-30.446235656764475,0.5611538869446341,-1.0070632095674115,0.7177807691983197,1.1311725445095708,9.999999158866906,99.99998317733885,,
21.0,-28.76675249055245,0.06775600566357529,-0.9252128428589977,0.19078059468384737,1.1242351003053348,3.166404296853499,10.026116171132301,,
22.0,-51.6504566732595,0.17450235412705165,-0.9654628448210115,0.3426396405344766,1.1119156847403575,7.627617918460661,58.18055511002215,,
23.0,-49.09536877076556,0.08998498702888096,-0.9369335517700512,0.17635314322459528,1.1082099118457238,3.7292670690931713,13.90743287262277,,
24.0,-50.500113662852264,0.09637271519147844,-0.9350280068155072,0.20299309988047431,1.1228550274064393,4.494457033006514,20.20014402154171,,
25.0,-59.85411320577227,0.14010479370724152,-0.9545743055032532,0.2299873170593234,1.1074981090171079,6.808845038662745,46.36037076052227,-0.9161581633883451,1.109847856272508
26.0,-46.386446050659444,0.10276250391200786,-0.9101942677338879,0.1920060142722069,1.154494869114481,6.027761654445959,36.33391056280908,,
27.0,-54.935357596033775,0.1118262014505983,-0.9311050240861569,0.18918378101018898,1.116932474690127,5.1613459682444764,26.63949220391351,,
28.0,-44.696043798181044,0.09168327443524397,-0.9124820552531518,0.20623428617638603,1.1621572334638925,4.663112375440626,21.74461702598752,,
29.0,-42.636097080000724,0.09366817371423629,-0.9343642242047064,0.1886236294759763,1.1182852047890584,3.710323618974067,13.766501357516818,,
30.0,-41.11528827900658,0.11162732092989752,-0.9686259502409067,0.22991229951652098,1.104175658619039,4.9931156292446826,24.931203687007525,,
31.0,-14.386599448464345,0.09273667961623583,-0.9143877814836112,0.23631446916907817,1.162738702909956,5.049969501656266,25.50219196765843,,
32.0,-2.6326752615595987,0.08536257890357841,-0.901939240629746,0.2076449382334119,1.1726138753166342,3.967549958437389,15.741452672696528,,
33.0,-5.937209136731559,0.07277123568566642,-0.9287083095443147,0.2254870167946515,1.1333517856990318,5.084106967463031,25.848143656606137,,
34.0,9.786960115332233,0.0802498278617349,-0.8952183412969704,0.2149678508008466,1.1851229593184094,4.170197642600034,17.390548378346875,,
35.0,7.756260847631715,0.06738254652266966,-0.9225200565288254,0.18429995027978968,1.1287324097059759,5.415057524526626,29.322847993932427,,
36.0,14.124219277164002,0.04536145560879579,-0.9082573487975736,0.15553813651975545,1.135927056403931,3.610527771647763,13.03591078983976,,
37.0,6.527684903819142,0.09121318407378551,-0.9327629799750954,0.22964540742933975,1.133061541124019,4.8967033892250456,23.97770408204805,,
38.0,11.830846008356218,0.06259641280083632,-0.8982228740934848,0.18184492152534018,1.1582463745349603,3.905756216313262,15.254931621269689,,
39.0,14.839595828750326,0.0634624715219718,-0.8762018265842947,0.1782738377772149,1.1904744163918002,5.150418279662226,26.526808455478808,,
40.0,13.774387820651842,0.05760401109223325,-0.8842979518220482,0.1631143673587648,1.1719239117874,3.3970967525774522,11.54026634637227,,
41.0,-8.080972015210262,0.08238464047777141,-0.9437886721551425,0.22011341222602326,1.1185670032555386,4.1209785807502,16.982464463001936,,
42.0,-6.1231568004112145,0.06271360653436632,-0.9093264825755514,0.19316938245526832,1.1556750858460112,4.284288445663035,18.35512748564178,,
43.0,-19.999559607611637,0.08469907632812021,-0.9557266917101923,0.22826411141301936,1.1046865663678007,4.993868608711327,24.938723681072403,,
44.0,-12.674521797168788,0.05567195757189114,-0.9165371226549408,0.1856214316667437,1.1352329701947788,3.8746866759321072,15.013196836645802,,
45.0,-16.197753565042717,0.08287245284117302,-0.9198885629591695,0.21463221757216014,1.1506591826368,3.634087849092195,13.206594494919534,,
46.0,-13.071590112184564,0.09065698536037164,-0.9178198012239926,0.2464896031984676,1.1586388971487263,5.10951721014846,26.1071661208033,,
47.0,-9.288398054575064,0.07844905086923859,-0.9014592182630431,0.21859259848276413,1.1740092750341755,4.537822547699005,20.591833474405487,,
48.0,-11.176753731635221,0.07823487469201612,-0.8911990174475022,0.21944921612081014,1.190742466096125,5.927652242162137,35.1370611040098,,
49.0,-27.803325272044862,0.06705841000187136,-0.9644520051024909,0.19383046363671727,1.0825627879962965,4.784578412585505,22.892190586179233,,
50.0,-6.250874761348227,0.05850520523430914,-0.8876172437407055,0.20293610923564523,1.1872943650993708,3.629781660671757,13.175314904149015,-0.8738665645001903,1.1881970997980738
51.0,-1.0746343335215047,0.07317292900105271,-0.8584879886286022,0.22200441472194282,1.244430325602924,3.7775910336932284,14.270194017839472,,
52.0,-11.056095003680774,0.07193206386564718,-0.8955699289523414,0.22044593249141395,1.1850838641124282,5.170767705574791,26.736838665015192,,
53.0,-32.859944605258974,0.0854967694115251,-0.9653234428828953,0.2264636118545898,1.0884063416050962,5.335469406181437,28.467233784298095,,
54.0,3.8452844292851927,0.04211741141761515,-0.8550954921275187,0.1593495951060004,1.212108769917033,3.4491451445005685,11.896602227831849,,
55.0,-9.005584577027122,0.05883943176614476,-0.89630125522008,0.20446818369190262,1.1680525803397261,4.204951773892941,17.68161942076539,,
56.0,-9.171837264259487,0.05709054622326934,-0.8942078904982711,0.19456622240660246,1.172476830640191,3.2144100923827033,10.33243224201178,,
57.0,-15.02919883086847,0.0896756822838986,-0.9283906577442675,0.25577480794655794,1.15119716161919,4.544470955496578,20.652216265351985,,
58.0,-8.301281723076567,0.0643177516780205,-0.9053938038096557,0.2083575735628367,1.1579819505078177,4.136075152316919,17.107117665613426,,
59.0,-7.33388319893552,0.07005448757766808,-0.8991566929287516,0.21668233038025533,1.1792171540003125,4.116097904637422,16.94226196056057,,
60.0,-8.575612912676693,0.0628099242011773,-0.9040338305461948,0.203249420204037,1.161921977516243,3.1355467003394724,9.831653110009752,,
61.0,1.3411212346717358,0.04589851001439583,-0.8770195756261232,0.17483209945249228,1.1872880681261007,4.309108527725244,18.56841630371442,,
62.0,-18.97553480172373,0.08608192517884784,-0.9674178327922399,0.23786297182094063,1.0975101114541836,4.561362157521643,20.806024732070494,,
63.0,-8.522751977422,0.07027477062968876,-0.9182322975678128,0.21279619240081704,1.1454133334415275,4.436637608706126,19.683753270985612,,
64.0,-6.733064583906414,0.07033159489003225,-0.9074335042060494,0.21747376219810216,1.1747049228662236,4.667566121008892,21.786173493989992,,
65.0,9.984156113280365,0.06246020846555888,-0.8517047571451237,0.1947021199948648,1.2349142661729515,3.7440707396679604,14.018065703637788,,
66.0,1.6332889172679776,0.04112563755283458,-0.860075034121291,0.15440019068807284,1.2039438569063614,2.711389595451475,7.3516335383225115,,
67.0,-3.803504967922036,0.04730279464071538,-0.8737047697570262,0.17548180038752262,1.1876291825588532,2.721602853363459,7.40712209143612,,
68.0,-6.361073774103208,0.0594792556739743,-0.875697232783466,0.1978233363059056,1.2062476576537136,4.048386075527904,16.38942981652822,,
69.0,-15.164397683621434,0.07827340148066965,-0.9067826964072079,0.23969969082934187,1.1790949859658693,5.439002713067345,29.58275051275394,,
70.0,-14.867747299271775,0.05587897905080316,-0.9016832721907321,0.18821133107799212,1.1596803473998318,3.5620665452444404,12.688318072749665,,
71.0,-8.763825792882486,0.06828705269146934,-0.8720656551610464,0.210877164422601,1.219012635444927,3.5523033575086367,12.618859143767132,,
72.0,-13.505664389533647,0.04957728352898735,-0.8924138218759543,0.18169038369203833,1.1715043920185146,3.484549654938339,12.142086297730897,,
73.0,-13.075867296961448,0.07541528838419626,-0.8848461420121304,0.21490134480293258,1.201710749114933,3.4171473987129937,11.67689634453098,,
74.0,-17.923063612602938,0.06372042973614497,-0.8987835082537464,0.21491849740875849,1.1799070932349167,3.6363938854201407,13.223360489920989,,
75.0,-16.11533370867373,0.07260462367393015,-0.9067129887321868,0.2214347020721352,1.166092585058835,4.988586204141897,24.88599231615486,-0.8195187581277719,1.2921926396160082
76.0,-5.296337474220708,0.06508547708726832,-0.8657783314539376,0.20811710531014674,1.2308311444489055,4.797647228141361,23.017418925692485,,
77.0,0.8116326875059592,0.058945688856610313,-0.8361456178331721,0.20790199419638777,1.271583700469855,3.8467334197824115,14.797358002870887,,
78.0,-10.945259845642632,0.05388531390486602,-0.895024862348851,0.1961504317457138,1.1782291320579459,3.7928501743673495,14.385712445198434,,
79.0,-1.4357992583217456,0.048775059549852645,-0.8546209278969062,0.1866740508049025,1.228741808669517,4.555323517974126,20.750972353408173,,
80.0,-10.855435378464403,0.07242097764932266,-0.8905051943744973,0.22646315175187456,1.1941589337096024,4.712280048990169,22.20558326011079,,
81.0,-7.46750288249991,0.08357642124108587,-0.8540042939964914,0.24190835781553208,1.262773099827285,6.170825756207198,38.079090513470135,,
82.0,-14.79717957783313,0.05979962212647713,-0.8898211417026707,0.20619822629254522,1.1887941911369608,4.189411480544034,17.551168553314156,,
