Date,AAPL,MSFT,DIS,CMCSA,AMZN,HD,KO,JNJ,JPM,XOM
1997-08-11,-0.13286717552424387,-0.050892857142857184,-0.03235993165053641,0.002666783890799218,-0.07727151251668662,-0.01804131434794043,-0.06281156530408771,-0.0547945205479452,0.022687609075043635,-0.048387096774193505
1997-08-18,0.016132869123689275,0.03292568203198498,0.01957585261560424,-0.005319122333773185,0.004927732277731689,0.028871310977485187,0.03297872340425534,0.04682274247491636,0.03754266211604085,0.06355932203389836
1997-08-25,-0.0793693190287239,-0.03688524590163933,-0.01679996893610547,-0.005347501396574583,0.10048936113219087,-0.03698970148434555,-0.05561277033985579,-0.0340788072417465,-0.024671052631578982,-0.02490039840637448
1997-09-01,0.02011882347768501,0.03877068557919627,0.017900684254474886,-0.01612921226530728,0.06904309735972625,0.06490064072967638,0.04471101417666312,0.025358324145534628,0.029792052296321758,0.04596527068437184
1997-09-08,-0.005633396209114627,0.004551661356395176,-0.013589086119158544,0.0546449392780628,0.4750000238418579,0.009950324670592314,-0.04697286012526092,-0.010752688172043001,-0.013100436244766867,-0.0146484375
1997-09-15,-0.005665386796881666,-0.01993656547349343,0.036466813721693025,0.010362641849843035,0.07062232986349448,0.0591132960492744,0.03723986856516981,0.019565217391304346,0.040376071073276565,0.043607532210109046
1997-09-22,-0.028493200290916176,-0.013407304669440623,-0.005473063698822278,0.02051290561141572,0.055406419299856235,-0.01744185922724817,0.046462513199577504,-0.017057569296375252,-0.0015948963317384823,-0.023741690408357052
1997-09-29,0.038126032388353215,0.011715089034676662,0.06132079601531237,0.04020098436588504,-0.03624964782539375,-0.00355029560154696,0.007063572149344166,0.03470715835141003,0.04472843450479225,0.014591439688715901
1997-10-06,0.025422000915590326,0.011579434923575826,-0.00814819474190931,0.004830893366644329,-0.02853359962031099,0.03562945109899163,-0.011022044088176308,0.007337526205450695,-0.007645259938837912,-0.009587727708533111
1997-10-13,-0.11294529713423695,-0.031135531135531136,-0.01269607091263536,0.03124990093364821,-0.07076057711862094,0.010321100195011423,-0.05167173252279633,-0.02913631633714875,0.0,-0.014520813165537216
1997-10-20,-0.17702351289836726,0.023629489603024467,-0.00302565955868328,0.04895097729465703,0.3864937688073202,-0.002270216681717563,-0.05128205128205132,0.0,0.015921899827860075,-0.015717092337917515
1997-10-27,0.028306854741519283,-0.03970452446906736,0.0,-0.03111106769476568,0.011400572275925835,0.014789464123826868,0.020270270270270174,-0.01607717041800638,-0.06622845397975308,-0.01896207584830334
1997-11-03,0.15962915494885843,0.012019230769230838,0.0477996762084163,0.022935778788751193,-0.11885489109424485,0.020179373578084414,0.0066225165562914245,0.042483660130719025,0.017325325864771868,-0.021363173957273607
1997-11-10,-0.066451578556876,0.013301662707838391,0.004344660008228196,0.044843156877291124,-0.06976754553208353,-0.010988944654456767,0.009868421052631637,0.0428422152560084,-0.11761569191505039,0.013513513513513598
1997-11-17,-0.013564482479700435,0.03422409751523681,0.09300647825990072,-0.07296142557269647,0.07750094396026719,0.017777709960937527,0.10749185667752448,0.04108216432865741,0.09348605079840278,0.04923076923076919
1997-11-24,-0.024053481504401786,0.026291931097008225,0.001978914393495401,0.032407359250778756,-0.08120584703234368,-0.020742292828441977,-0.019607843137254943,-0.030798845043310874,-0.040264722240710094,-0.045943304007820096
1997-12-01,-0.10915432934479063,0.01148409893992941,-0.009874907935185195,-0.0022419771452376613,0.11363882171224571,0.06688963210702337,0.05699999999999994,0.03574975173783512,0.07758620689655182,0.049180327868852514
1997-12-08,-0.10671972343830594,-0.044541484716157154,-0.0039893453730510675,0.11910100964201198,-0.011341498281346452,-0.001044868301822155,-0.017029328287606393,-0.0182166826462129,-0.052266699218750046,-0.03125
1997-12-15,-0.030971402969054984,-0.05895795246800728,0.023364462242304818,0.0040160441685415105,-0.009172873105176449,-0.054393429655231196,0.007699711260827691,0.03515625,-0.026449003682614824,-0.028225806451612878
1997-12-22,-0.02739546889365918,-0.0616804273919378,-0.00782775666260127,-0.024000075804931686,0.004631148566965226,-0.0398230115382785,-0.01623686723973261,-0.02075471698113207,-0.013294832499250897,0.007261410788381717
1997-12-29,0.2206508109750731,0.08592132505175987,0.04799471551084933,0.053278727493632605,0.09677402342686481,0.07834108965059561,0.03980582524271847,0.0028901734104045396,0.03690685413005279,0.019567456230690006
1998-01-05,0.11923024070229538,-0.03145853193517634,-0.03638643603521863,-0.05447472407050513,-0.1407567924561417,-0.03632472111628604,-0.04201680672268904,-0.00672430355427478,-0.07909607968087928,-0.06060606060606055
1998-01-12,0.03436834318956494,0.06496062992125995,0.0013020578435118946,0.09053493558401504,0.12469195934944155,0.05210629129642119,0.013645224171539905,0.04835589941972929,0.03558289830804928,0.04623655913978486
1998-01-19,0.03654243813257896,0.022181146025878062,0.026007776603259147,0.003773566474192913,0.03043622637266008,0.009483667627857795,-0.018269230769230815,-0.01291512915129156,-0.02132701344686161,-0.02877697841726623
1998-01-26,-0.0608993075475156,0.07911392405063289,0.08365020353129471,-0.0657894748922484,-0.004220793467886286,0.010438541448257288,0.014691478942213454,0.0009345794392523477,0.03813559181137305,0.004232804232804144
1998-02-02,0.010244365767430264,0.05990783410138256,0.015789545095114876,0.02213293480272327,-0.00211522022057431,0.051652763199435014,0.037644787644787625,0.04201680672268915,0.09096209588811321,0.0453108535300315
1998-02-09,0.0540504601949936,-0.0039525691699604515,0.026482349143340578,0.04921259274714229,0.05732269423739522,0.029469549900470016,0.02046511627906966,-0.009856630824372714,0.01068940527913309,0.01814516129032251
1998-02-16,0.025639408280792697,-0.015079365079365026,0.026360125337025364,-0.020637841434034354,0.016065505244576617,0.022900764692511233,0.014585232452142272,0.014479638009049722,0.01374937169452739,0.01881188118811883
1998-02-23,0.18125566759573442,0.09266720386784844,-0.021311514650404817,0.06704979713622472,0.21738850675370203,-0.04664167982879641,-0.013477088948787075,0.07582515611061558,0.03547212364901209,-0.008746355685131157
1998-03-02,0.03438920132440315,-0.02359882005899705,-0.0563930630111239,0.03770191630033404,-0.0032446635131596624,0.033268040053154424,0.02732240437158473,-0.01990049751243783,-0.01964735455960742,-0.015686274509803977
1998-03-09,0.10997658410378408,-0.004531722054380682,0.0035503362803050997,0.00865051815393647,0.025244540321230025,0.04924236644398072,0.0008865248226950229,0.016920473773265554,0.02980469534722996,0.02490039840637448
1998-03-16,-0.027652128885799376,-0.006828528072837625,0.009433886894699262,0.005145730057782627,0.06751251031239502,-0.007220106832461992,0.0983170947741363,0.008319467554076532,0.0748502994011977,0.0437317784256559
1998-03-23,0.021325674455199284,0.07333842627960285,0.002336511419644083,-0.035836209619813375,0.011905772548160831,-0.03636374531895059,-0.031451612903225845,-0.05610561056105612,-0.003714048762839539,0.007448789571694592
1998-03-30,0.004640113344312802,0.05907473309608546,0.03438220615803056,-0.003539805719154465,0.09411653927974495,0.051886910601168124,0.07160699417152383,0.07692307692307687,0.044734390834282545,0.02310536044362288
1998-04-06,-0.053114474543040635,-0.043010752688172005,-0.01690139254432632,-0.023090429584969097,0.024193564513223853,0.01614349687415162,-0.023310023310023298,-0.03327922077922074,0.010704728212919123,-0.035230352303523005
1998-04-13,0.09024230741701289,0.0351123595505618,0.03954157324500862,0.050909010822094425,-0.0039357463796982906,-0.006178395139640913,-0.022275258552108212,-0.02518891687657432,-0.03089141255529826,0.07958801498127333
1998-04-20,0.0,0.0,0.07717753478010492,-0.062283764509991846,-0.1054025167772965,-0.02486673222254765,-0.041497152156224626,-0.0267011197243755,-0.023224043715846965,0.01994796183868175
1998-04-27,0.0022370081689897514,-0.027137042062415184,0.029170883052489494,0.08487096875357092,0.11340153885035464,0.010928961748633892,0.03480475382003401,-0.006194690265486691,0.0508158223612325,0.028911564625850428
1998-05-04,0.08705198764801025,-0.04323570432357038,-0.04922924730817568,-0.045918508476029185,-0.022486352996633818,-0.007207262193834496,0.003281378178835004,0.013357079252003468,-0.028393939972436666,-0.03223140495867771
1998-05-11,-0.02874561087891203,0.04300291545189494,-0.0742676923563802,0.010695308684110394,-0.029769104326786144,0.029945555197578688,0.005723630417007408,-0.010544815465729385,0.037442894504494895,0.0068317677198974636
1998-05-18,-0.05708254946579583,-0.04332634521313772,0.051412417410876765,-0.0052910216992965164,-0.040448505646223265,0.04845825993653752,0.025203252032520274,0.001776198934280604,0.017165493418881406,-0.04240882103477528
1998-05-25,-0.044844241127416806,-0.00876552227903582,-0.026329962676288288,-0.04255323755411744,0.024711693444425364,0.05630246683059981,-0.0055511498810467685,-0.02039007092198586,-0.05884895826771919,-0.0008857395925597755
1998-06-01,0.009389080141312345,0.016949152542372836,0.012693164477659558,0.0037036852785587993,0.00425394972804094,0.004773269689737569,0.047049441786283897,0.03529411764705892,0.03172413793103446,0.018617021276595702
1998-06-08,0.046512949333318065,-0.005797101449275366,0.0032696907707023826,-0.014760074443807225,0.3785302214132693,0.027711845633536125,-0.016755521706016796,0.020979020979021046,-0.009803894369359911,-0.0348128807658834
1998-06-15,-0.037779364127103365,0.10422740524781338,-0.06518190454864459,0.12734082362746446,0.24282899995579488,0.012326608792363025,-0.0038729666924864903,0.03595890410958913,0.013501349764150739,0.010820559062218127
1998-06-22,0.04157196273578134,0.10297029702970306,0.027309654403995465,0.02990026295102144,0.243198857591294,0.03424657534246567,0.06765163297045107,0.017355371900826366,0.04085252017595353,0.031222123104371002
1998-06-29,0.02882704554222748,0.026929982046678624,-0.03676467037315201,0.08064523371677756,0.31564877915955925,0.011037527593819041,-0.0050983248361252675,-0.04224207961007309,0.029863534084060506,0.00865051903114189
1998-07-06,0.10560027513128123,0.055361305361305346,0.07457429309700658,0.06716416931186386,-0.19758001205552467,0.12954871831502457,0.021229868228404003,-0.02459711620016969,-0.012427505899538227,-0.016295025728988
1998-07-13,0.15009857694821416,0.041965764770844904,0.03278685199118225,0.033566333343033605,0.20414583619974658,-0.03092783626783846,-0.012186379928315394,0.07913043478260873,0.005872431867140371,0.009590235396687019
1998-07-20,-0.059321321258801185,-0.03497615262321141,-0.06507932080827505,-0.03924212512750336,0.03703681151166416,-0.03723396290044434,-0.031204644412191618,-0.012892828364222453,-0.017514595942037525,-0.02763385146804831
1998-07-27,-0.001801649573143882,-0.03404722679846239,-0.06451612564376996,0.019718279628773816,-0.1076464472034343,-0.07458563221523085,-0.03520599250936329,0.008979591836734802,0.027164738424582557,-0.001776198934280604
1998-08-03,0.054151379197988625,-0.03695281409891982,-0.030853007597820392,-0.027624373873701313,0.0462239547634371,0.05074617524804981,-0.0007763975155279379,-0.016990291262135915,-0.08512399001636373,-0.047153024911032015
1998-08-10,0.10958802138607093,-0.015348288075560768,-0.04868917003748374,0.004261446714744599,0.05818967231494465,-0.04545450407611262,-0.04506604506604506,-0.012345679012345734,-0.06955733467246783,0.02147525676937434
1998-08-17,0.061730082052878776,0.06115107913669071,0.047244084418760046,0.028288470536835808,0.05651677864081073,0.020833287920270616,0.03254678600488203,0.014999999999999902,-0.010679670591493773,0.03656307129798897
1998-08-24,-0.20494157975302973,-0.0485875706214689,-0.0789473378163793,-0.07290228071066518,-0.18349376757426694,-0.010203993114059617,-0.08274231678486998,-0.02545155993431858,-0.11285568440522664,-0.04673721340388004
1998-08-31,0.02742054660080151,-0.08194774346793354,-0.07755101783130336,-0.07270025931923052,-0.1854803890470681,-0.0972017629361378,-0.14604810996563578,0.026116259477674708,-0.19690268197852334,-0.022201665124884418
1998-09-07,0.07117621082622438,0.0789133247089262,-0.0862832079476642,0.02559994910910457,-0.11811621292777685,0.05057086039403513,0.005030181086519203,0.003284072249589487,0.013774146718427138,0.0681173131504258
1998-09-14,-0.023257287014461836,0.010791366906474753,-0.009685265390338649,0.09204371764744979,0.047659249946282234,0.0031056849843700274,-0.017017017017016967,0.004909983633387904,0.031249957240147896,-0.03454384410983169
1998-09-21,0.0544212886265345,0.07295373665480431,0.002445015699427122,0.03999993859689144,0.37097994027175707,0.06501547680477571,-0.08452138492871686,0.01384364820846895,-0.04084325496387109,0.003669724770642091
1998-09-28,-0.09516101370728414,-0.0790491984521835,-0.014634162167921017,0.021977979953011095,0.009152912975244787,-0.17151166465618828,0.04894327030033363,-0.008835341365461824,-0.038461456234332725,0.06764168190127973
1998-10-05,0.001782477062412413,-0.06962785114045622,-0.061881128415171904,-0.1008064476421544,-0.17290232357235769,0.017543913188733606,0.0827147401908801,-0.014586709886547866,-0.021428570494359866,-0.03082191780821919
1998-10-12,0.04448434778485311,0.08451612903225802,0.07651712067544847,0.1031391257501093,0.09047294053254151,0.16551723267037066,0.08423114593535752,0.09375,0.14671532193080838,0.07862190812720837
1998-10-19,-0.03236898190163606,0.012492563950029734,0.08823531195801793,0.04065033440177679,0.16781832856879908,0.010354938829639115,0.015356820234869062,0.007518796992481258,0.13430931302816917,-0.06633906633906639
1998-10-26,0.045774890562751525,-0.004700352526439522,-0.029279263430040947,0.02343751093093327,0.08880569095545643,0.02049789408594771,-0.03825622775800708,-0.0268656716417911,0.02020202020202011,0.0052631578947368585
1998-11-02,0.025253929282093024,0.032467532467532534,0.12296979662006713,-0.08905851642507934,-0.014829459294734004,0.03730268055098196,0.07493061979648474,0.005368098159509227,0.07370740430976697,0.02617801047120416
1998-11-09,-0.062399195599298185,0.0062893081761006275,-0.037190058346094124,0.03212284738645943,0.02558905483298357,0.029045643153526868,-0.03958691910499135,0.03279938977879482,-0.06250002931375875,-0.008503401360544172
1998-11-16,-0.01050719917109666,0.03295454545454546,-0.021459271914122335,0.059540022198294684,0.4138945434393584,0.06048387096774199,0.0439068100358424,0.05169867060561306,0.083060142642162,-0.012006861063464824
1998-11-23,-0.007079244836439846,0.1270627062706271,0.1184211133308477,-0.005108655939295992,0.19930796889107127,0.049429657794676896,-0.015450643776824036,-0.0758426966292135,0.05650854465985655,0.03298611111111116
1998-11-30,-0.06595260328375985,-0.005368472425573478,-0.015686270465986696,0.09627733764041291,-0.1298326864195385,-0.01690817570340808,-0.037489102005231034,-0.006079027355623046,-0.02005730659025784,-0.03865546218487392
1998-12-07,0.030532370331905367,0.05201177625122666,0.019920298101959055,0.00351283448567119,0.18302393045147558,0.04545446876865289,-0.08876811594202894,-0.023700305810397504,-0.05068229095280519,0.04370629370629375
1998-12-14,0.04259321218059986,0.028451492537313383,-0.0371094340042164,0.024504105694124423,0.28559461208979986,0.0763808030154094,0.04274353876739556,-0.003915426781519238,0.14168378267335302,0.017587939698492372
1998-12-21,0.11545191440277058,0.02857142857142847,-0.008113557425528328,0.054669766979223544,0.1329843671784996,0.04803489958134621,0.05910390848427083,-0.0015723270440252124,0.017985666892118113,-0.01728395061728394
1998-12-28,0.04299381853039397,-0.021604938271604923,-0.018404927769146706,-0.007559436488728366,-0.010968006750626702,0.019791698455810636,-0.035103510351035094,0.056692913385826715,0.0035335148913511194,-0.02010050251256279
1999-01-04,0.09923861239124276,0.08066696710229837,0.08541667431990718,0.032644175678864684,0.4964981965534132,-0.05005110213497421,0.014925373134328401,-0.007451564828613977,0.063380283392793,0.01623931623931618
1999-01-11,-0.08194411076169095,-0.0008340283569641116,0.1055662347653028,0.03898844681537006,-0.12402491634148505,-0.0559140113092238,-0.046875,-0.03903903903903905,-0.06125825443036048,-0.04373423044575275
1999-01-18,-0.062028665370440494,0.04340567612687818,-0.05208328186417255,0.028397522917255724,-0.12377561129248194,0.019362256977272674,-0.06075216972034714,-0.018750000000000044,0.014109374354125404,0.004397537379067673
1999-01-25,0.06290503874116027,0.1200000000000001,-0.03296706658819171,0.025641042932468272,-0.04928844654597386,0.08156417483318745,0.0728952772073923,0.08439490445859876,0.07043478073956622,-0.015761821366024553
1999-02-01,-0.11836160728612521,-0.08571428571428574,0.037878749706906634,-0.07307684106917045,-0.009086276813789262,-0.07644625187538878,-0.04976076555023923,-0.013215859030836996,-0.006498830899128949,0.020462633451957313
1999-02-08,0.03786640370093375,-0.014062499999999978,0.034671589503843414,0.0031118907586400457,-0.09816611406364939,0.017897125858588492,0.02920443101711978,0.007440476190476275,-0.031071112371739096,-0.03138622493461207
1999-02-15,-0.013269055202883129,-0.06339144215530901,-0.03703702087127714,0.11271982807127912,-0.02511959943122677,0.06373619452721924,0.02935420743639927,0.02363367799113747,0.02700419365605211,-0.013501350135013523
1999-02-22,-0.06386454063113267,0.0160744500846024,0.031135430687130983,0.009293679284903877,0.2576687116564418,-0.013429689436658454,-0.028517110266159662,-0.01443001443001446,0.04683648432977483,-0.02828467153284675
1999-03-01,-0.04667882438331705,0.03205661948376348,0.017762082450287986,0.03499075213952918,-0.051707346846417646,0.04293190384528178,0.0009784735812132794,0.04245973645680823,0.09105185542687466,0.04694835680751175
1999-03-08,0.0,0.03388463089955618,0.00698077396096064,0.011565887640746286,0.09722242935313874,0.04819277108433728,0.08602150537634401,-0.004915730337078705,0.012949640003459217,0.06098654708520179
1999-03-15,0.009415504705992284,0.06866952789699576,-0.027729629544244627,-0.013192696466600151,0.013127063343136403,-0.03065131176477187,-0.027902790279027867,0.028228652081863093,-0.06250002031976487,-0.011834319526627168
1999-03-22,-0.0074621638411914715,0.04052573932091996,-0.06060608734204298,-0.10249554010251016,0.029615885293467148,0.007905107945827217,-0.03240740740740744,0.0027453671928621137,-0.024242401123046875,-0.020530367835757013
1999-03-29,0.08458779987535969,0.040701754385964906,-0.04364323245756774,-0.01886790439462427,0.22966278012218266,-0.034313695571001834,-0.06698564593301437,0.030800821355236208,-0.013975154948378976,-0.02008733624454151
1999-04-05,0.019062871647415713,0.016857720836142898,0.09523801047610814,0.051619548784012315,0.06944444289526586,0.0934009813523351,-0.003076923076923088,0.04116865869853914,0.07795275403233926,0.06506238859180025
1999-04-12,-0.035715012323288664,-0.0809018567639257,-0.032608620117253406,-0.043310962532379316,0.038961017288739574,-0.05942435516952471,0.08127572016460904,-0.04974489795918369,0.00584365909721507,0.07029288702928871
1999-04-19,0.10581968769568006,-0.00721500721500723,0.03370778445555889,0.05935621077542064,0.10592109278628703,-0.01382030592713146,0.012369172216936342,0.09261744966442964,-0.01089324618736387,-0.020328381548084473
1999-04-26,0.17384421325771005,-0.05450581395348841,-0.0797101035051605,-0.044634408450526575,-0.18114215254395138,-0.04304307359116932,0.023496240601503793,-0.041769041769041726,-0.03083700440528636,0.06065442936951326
1999-05-03,-0.002717237701156061,-0.027671022290545744,-0.055118128936588406,0.16103381729389787,-0.20741016187617578,-0.04079498038176155,-0.0045913682277318735,-0.014102564102564052,-0.050000000000000044,-0.0015048908954100604
1999-05-10,-0.032697877185308144,-0.02766798418972327,-0.020833313193226455,0.008561559053990697,-0.029330861530683094,0.014176696783224196,-0.03690036900369009,-0.033810143042912855,0.00877190548837481,-0.05048982667671442
1999-05-17,-0.009858561861302295,0.008943089430894391,0.0042553017837698714,-0.00509331201362373,-0.028800639745254597,0.0,0.04214559386973171,-0.004037685060565233,-0.0015810035815575496,0.050793650793650835
1999-05-24,0.0028447882267230717,0.04029008863819494,-0.012711812751831864,-0.015358326642373354,-0.07632486810644235,-0.02688175324470765,0.007352941176470562,0.0013513513513514486,-0.08313539192399055,-0.03474320241691842
1999-05-31,0.09220035396294035,-0.013942680092951187,0.0515021331016956,-0.02946280153275105,-0.08684194464432571,0.06961326201594265,0.018248175182481674,0.04385964912280693,0.026770319963366207,0.010172143974960912
1999-06-07,-0.035065002711552995,-0.01806755695208173,-0.05714287518087624,-0.1303571489314158,-0.024207470948062304,-0.009297520954274607,-0.0761648745519713,-0.0601163542340013,-0.01429778015039751,-0.021688613477924057
1999-06-14,0.01480387384696158,0.08800000000000008,0.0562770272903399,0.14579058283497037,0.051978743690879625,0.01772686295739012,-0.015518913676042634,-0.0013755158184318717,0.09385670981180527,0.01821060965954069
1999-06-21,-0.10477493476742183,-0.0007352941176470562,-0.026639331272169664,-0.023297506098857945,-0.010106696696460027,-0.012295081582770373,-0.024630541871921152,-0.0013774104683195176,0.013260506300891928,-0.05209953343701401
1999-06-28,0.09777687968160986,0.08314937454010307,-0.046315796329131076,0.07339448883516408,0.1259216830467096,0.062240661930047514,0.04747474747474745,0.07517241379310335,0.04772899883173354,0.04347826086956519
1999-07-05,0.2010814931027931,0.013586956521739024,-0.024282496185511815,0.0188033671376866,0.011586761615011598,0.028320281853667417,-0.018322082931533257,-0.014111610006414366,0.0014695525936836429,-0.0007861635220125507
1999-07-12,-0.04606850960067155,0.0663538873994638,0.013574604578829863,-0.01006698264076522,0.09661351395240692,0.05792975357794683,0.0216110019646365,0.014964216005205033,-0.03961848774096821,-0.0015735641227380137
1999-07-19,0.004711158918422553,-0.09239472030169704,-0.04241071413158082,-0.016949232521479063,-0.16757476789420467,-0.07181333827970116,-0.04230769230769227,0.0032051282051281937,-0.0030557910040662772,-0.0023640661938534313
1999-07-26,0.04455002753561166,-0.04916897506925211,0.02797205822798543,-0.01551720638746834,-0.12656842716543448,-0.012572475191997334,-0.027108433734939763,-0.06900958466453677,-0.05517241379310345,0.003159557661927437
1999-08-02,-0.028058574172155515,-0.008011653313911182,-0.07482994056232206,-0.07705783544091249,-0.10493441104900003,-0.10186097740118116,-0.021671826625387025,0.009608785175017065,-0.01703163017031628,0.012598425196850505
1999-08-09,0.10969893523355867,-0.0051395007342144305,0.06617646501311936,-0.045540756514521274,0.08792734049591155,0.10577975326687028,0.009493670886076,0.05846363018354861,0.044554455445544594,0.014774494556765161
1999-08-16,-0.014567166873157955,-0.015498154981549828,0.09885056163394768,0.01789260320859265,0.16420783896430513,-0.00887573964497046,-0.01671891327063746,0.01669877970456013,0.05845179264014355,0.012260536398467359
1999-08-23,0.09398056955897571,0.11844077961019495,-0.025104564871121893,-0.0566405825184183,0.13278221230714027,0.018905503002565327,0.05526036131774714,0.03284902084649399,-0.007462641188496599,-0.039364118092354294
1999-08-30,0.1351351351351351,0.02815013404825728,-0.04077253033691153,0.07453409177095183,-0.028210130737241434,-0.006835967098594686,-0.07552870090634445,-0.00795107033639142,0.022556390459874898,-0.0031520882584712417
1999-09-06,0.05357106526692701,-0.009126466753585416,-0.0022371618564387408,0.009634004934593543,0.06506506407125712,0.06588006933881818,-0.039215686274509776,-0.018495684340320562,-0.08897060867824313,0.017391304347825987
1999-09-13,-0.006456452780324695,0.015131578947368496,0.013452929105947753,0.036259499291957376,-0.040413561936951226,-0.00830258279208973,-0.020408163265306145,-0.03454773869346739,0.0016141803732219184,-0.006993006993006978
1999-09-20,-0.15597093754831903,-0.05703175631885937,-0.06858409714310665,-0.09576424423274776,0.018609221883196136,-0.010232614625936387,-0.0532407407407407,-0.06310995445673395,-0.02820303814916225,-0.06338028169014087
1999-09-27,-0.04956713568139859,-0.010481099656357351,-0.03562941859966984,0.14460277149882228,0.18846152378962588,0.046052661581761134,-0.04034229828850855,0.04444444444444451,-0.01741293532338306,-0.0025062656641604564
1999-10-04,0.06227812262141441,0.05504427852057647,-0.0024630821504110223,0.030249177745076405,0.1553398447788552,0.07097936254948611,0.08152866242038215,0.05053191489361697,0.020253164556962133,-0.025125628140703515
1999-10-11,0.1372751126918459,-0.07241606319947336,-0.046913579492511404,-0.11226259079470124,-0.1589636140932652,-0.08053691068977231,-0.058892815076560634,-0.05506329113924047,-0.11993385485324903,-0.010309278350515427
1999-10-18,-0.008383133171513513,0.052519517388218695,0.08031083307540632,0.10505841678441175,0.04746048834351102,0.055656877067819854,0.1063829787234043,0.12257200267916946,0.2124060498117446,0.06770833333333326
1999-10-25,0.08368627196047518,-0.0013486176668914274,0.016786614151498513,0.07042252794434889,-0.10174882942166164,0.047536760560315416,0.0678733031674208,0.0,0.08217056629269615,-0.03658536585365857
1999-11-01,0.1021831035553229,-0.01080351114112088,-0.08254716086334901,-0.02960519603629508,-0.08053095994797432,0.02970297029702973,-0.014830508474576232,0.007159904534606243,-0.011461339661752001,-0.04641350210970463
1999-11-08,0.02618630026891111,-0.025938566552901055,0.03084828223338798,0.17627112414116364,0.15399422295499,0.03125,-0.010752688172043001,-0.016587677725118488,-0.014492731509001322,0.1026548672566372
1999-11-15,0.019999973481284128,-0.035739313244569026,0.0673316681295959,0.0,0.04003332244601565,0.0225329988208407,0.05217391304347818,0.013855421686747027,-0.023529456115510494,0.02327447833065821
1999-11-22,0.028396908922941444,0.05959302325581395,0.030373889530963094,-0.05331417133752048,0.19486771167960604,-0.02127654985877847,0.10020661157024802,-0.019013666072489555,-0.047439760126315234,-0.02117647058823524
1999-11-29,0.2097312147705297,0.054869684499314175,0.024943313520773946,0.05631664668821035,-0.07046979865771807,0.046583849827929846,0.026291079812206464,-0.0575408843125379,0.03715419934309283,0.05809294871794868
1999-12-06,-0.10434792451910158,-0.023407022106632036,-0.007190312956114608,0.07780976135714224,0.2324909526948895,0.05637977540376071,-0.07410795974382434,-0.029562982005141403,-0.03734758336724109,0.0034078000757289395
1999-12-13,-0.029126487316230576,0.22769640479360853,0.0072423879923291246,0.04278079754978603,-0.1183362466864426,0.1095506284381702,-0.055335968379446654,0.005298013245033095,-0.07838479809976251,-0.0022641509433962703
1999-12-20,0.0350000050067909,0.01898047722342744,0.030973461018154236,0.08974357850415271,-0.04318936877076407,-0.016455734196694882,-0.008368200836820106,0.007246376811594235,0.06529212243778182,0.01437216338880476
