iteration,loss,train_avg_utility,train_std_utility,train_avg_wealth,gradient_norm,gradient_sq_norm,eval_avg_utility,eval_avg_wealth
26.0,-275.1246952937154,-0.9226411133767416,0.1954250790872321,1.140998796644476,9.9999991874226,99.99998374845268,,
27.0,-326.7872892960496,-1.0892433435372466,0.7746068281468287,1.06062257471119,9.999999503692846,99.99999007385716,,
28.0,-285.6266347026674,-0.9657263986706642,0.23063350321099116,1.096358476756374,9.999999308199703,99.99998616399452,,
29.0,-269.44532679721675,-0.9238014026512742,0.19069105807591824,1.129244848090238,9.99999931912665,99.99998638253345,,
30.0,-302.0427152632521,-1.0251801355077002,0.2670789335774477,1.036176983778827,9.999999409887272,99.99998819774578,,
31.0,-275.3450528559567,-0.9379444480534862,0.232782768535887,1.137748022085371,9.999999395799124,99.99998791598283,,
32.0,-290.69595972777927,-1.0012695560949556,0.28308352649400703,1.0698089127939483,9.999999328679172,99.99998657358387,,
33.0,-270.9755655036375,-0.9575232959985809,0.19080932622479982,1.0928151662243843,9.999999236356873,99.99998472713803,,
34.0,-287.45940748407554,-1.0098672994410602,0.3268294583875307,1.0680996188874659,9.999999257438684,99.99998514877423,,
35.0,-262.38287184971074,-0.9111190409637739,0.18186807238330557,1.1458557485541854,9.99999932298697,99.99998645973986,,
36.0,-272.62952413571594,-0.9498976999769582,0.18119633739601143,1.0953466520599267,9.999999514639343,99.99999029278709,,
37.0,-270.88673857299017,-0.9661006102865667,0.27971304934194635,1.1183778928544992,9.999999338628655,99.99998677257355,,
38.0,-265.6666720022054,-0.950571069096964,0.28083778061949477,1.1249895512547237,9.999999299200852,99.99998598401751,,
39.0,-252.70265462284868,-0.9220081397734758,0.17019115933859286,1.1209047497348552,9.999999335793516,99.99998671587078,,
40.0,-258.03503468668936,-0.926699887604862,0.2200988939633678,1.1365191630681806,9.999999424477737,99.9999884895551,,
41.0,-281.3220664121164,-1.0234319850218294,0.3102412139838357,1.0449038564397801,9.999999404374721,99.99998808749477,,
42.0,-274.8503246857981,-0.9966972057335649,0.2994690486483408,1.0754766468227572,9.999999314062585,99.99998628125218,,
43.0,-274.78875410209037,-1.0057314331064964,0.24230316284635867,1.044948739348575,9.999999481953601,99.99998963907231,,
44.0,-242.74593501126435,-0.8984715372973548,0.17533002149536767,1.1589053353650767,9.999999320241898,99.99998640483841,,
45.0,-278.3783725759208,-1.0183740631431835,0.26888578648203026,1.0507336993380583,9.999999414129205,99.99998828258444,,
46.0,-247.81304182295833,-0.9154609801175745,0.18961642361556905,1.1458114728728621,9.999999245914495,99.99998491829047,,
47.0,-259.8174292525901,-0.9586191002371702,0.25690528294058035,1.1187367536564332,9.999999353455754,99.99998706911552,,
48.0,-254.83423254720313,-0.9350613770616425,0.20391566903736394,1.1275507954746433,9.999999329511114,99.99998659022273,,
49.0,-263.1656900169309,-0.9712789508368596,0.2151736343743025,1.078528840444938,9.999999421291019,99.9999884258207,,
50.0,-250.94380640886652,-0.9110216424000961,0.23560740564702032,1.162309546480296,9.999999502166048,99.9999900433212,-0.9169288099667197,1.137362843169081
51.0,-232.05281020054252,-0.8552476387983758,0.20197547074497335,1.2339102094629424,9.99999934415379,99.99998688307623,,
52.0,-259.0643212509605,-0.9478204935782036,0.25764589270135374,1.1277670534341744,9.999999333956428,99.999986679129,,
53.0,-259.23930632799545,-0.9527220934924842,0.1941616148566317,1.092724109324048,9.999999329945341,99.99998659890726,,
54.0,-250.3631968031425,-0.9234470100888937,0.24492478915660426,1.153450771555466,9.99999939124882,99.9999878249768,,
55.0,-233.5543665518773,-0.8730979217186401,0.1929559314387067,1.1966960843313923,9.999999411497571,99.99998822995178,,
56.0,-237.53998707134738,-0.8752086685024875,0.24462413479946893,1.2173558093029553,9.999999327054237,99.99998654108518,,
57.0,-259.8118946589983,-0.9802263337644018,0.26169039013501844,1.1016245865481418,9.999999514361551,99.99999028723126,,
58.0,-250.51827010932175,-0.9366812562600935,0.2217872195353744,1.1292593593050078,9.999999385825177,99.99998771650392,,
59.0,-241.26487211782762,-0.8967977404599815,0.20087994281569202,1.1711592673909303,9.99999923816299,99.99998476326039,,
60.0,-260.887108180264,-0.9664367339683961,0.23691714027900201,1.1012656220724895,9.999999477453152,99.99998954906332,,
61.0,-255.2718672569784,-0.9595793022520722,0.2377568692978987,1.1104772126983335,9.99999941339699,99.99998826794014,,
62.0,-248.94605727741344,-0.9479488952823679,0.22928826756241444,1.1217179390667065,9.999999529838231,99.99999059676485,,
63.0,-224.07081926350884,-0.8798483756805808,0.22587825218795926,1.2175303844023813,9.999999307831608,99.99998615663264,,
64.0,-245.5903991405534,-0.9629249540134202,0.26254388293555864,1.1131379865773496,9.999999455549045,99.99998911098118,,
65.0,-221.22411247652428,-0.8486972913820195,0.23402079838693718,1.2672040454958413,9.999999218582188,99.99998437164437,,
66.0,-229.69460169935863,-0.9041545098786856,0.18945223138529443,1.1556745475223558,9.999999389654795,99.99998779309627,,
67.0,-224.6566081669103,-0.8871668206005688,0.20083121425424275,1.184026245223737,9.999999391264428,99.99998782528891,,
68.0,-237.30279665105888,-0.9530523908359456,0.23177868671591545,1.1184002131407333,9.999999423248067,99.99998846496166,,
69.0,-228.7936899006511,-0.9224684211289014,0.24371486709898516,1.1602735957108843,9.999999327449624,99.99998654899292,,
70.0,-211.47783945800188,-0.8615549963416366,0.26373157695107635,1.2500021406256399,9.999999410546678,99.9999882109339,,
71.0,-218.32301206564222,-0.8937947636064905,0.21691301115072623,1.1877615327854016,9.999999278699553,99.9999855739916,,
72.0,-229.49297145525793,-0.9047971471197918,0.21768632384254022,1.1702779837591186,9.999999407271494,99.99998814543024,,
73.0,-232.68130977932913,-0.9239578397527284,0.2565069229625966,1.170542973003629,9.999999372784622,99.99998745569283,,
74.0,-223.62835556330703,-0.9243858806435359,0.24042741983830668,1.155916865119213,9.999999463965452,99.99998927930933,,
75.0,-229.23091725762907,-0.9326070807650795,0.2894120159499716,1.163435870423048,9.999999460619968,99.99998921239964,-0.8516336036882336,1.2418524662323098
76.0,-216.4135263430304,-0.8909083659546144,0.2339877192553232,1.2018033829267114,9.999999342811025,99.99998685622094,,
77.0,-206.2669223148307,-0.8808276078357578,0.2320115749062954,1.22520330343903,9.999999236229385,99.99998472458827,,
78.0,-212.9063211929261,-0.8863159227279575,0.2247503332490868,1.2123055031584775,9.999999259980806,99.99998519961666,,
79.0,-202.59455880609858,-0.8499613526920617,0.1959617633165242,1.2384862360874527,9.999999409387101,99.99998818774236,,
80.0,-204.42817875196624,-0.8769152494161353,0.22395425440948794,1.2151622161335218,9.999999258881056,99.99998517762165,,
81.0,-201.6144803860186,-0.8760922847066047,0.2502813409285384,1.2216691709409666,9.999999470422324,99.99998940844677,,
82.0,-203.58616990898932,-0.8938838216740949,0.20757002767505758,1.1763411061581284,9.9999993206694,99.99998641338846,,
83.0,-210.1746198596906,-0.9498820746404341,0.2629226918453814,1.1360451732412982,9.999999409033956,99.99998818067948,,
84.0,-185.1598112053532,-0.8334223759301331,0.196535138461823,1.2721701014040327,9.999999201168638,99.99998402337339,,
85.0,-214.38243014103276,-0.9245101654101866,0.2211723096671945,1.1407145145771762,9.999999486606091,99.99998973212207,,
86.0,-195.17742999748063,-0.8593463784725335,0.2255340662758588,1.256841677087622,9.999999219569224,99.99998439138508,,
87.0,-187.6321636393979,-0.8424705236786015,0.1894454355844701,1.2437653330389993,9.99999949906679,99.99998998133606,,
88.0,-205.23913415170452,-0.8859141493261227,0.20812779014019347,1.2003328967366196,9.999999486290765,99.99998972581555,,
89.0,-197.524707392634,-0.8591231285762105,0.2224725510726344,1.2565717178619087,9.999999284178642,99.99998568357337,,
90.0,-203.31774389491784,-0.8710898524735068,0.2062187115838371,1.213380299323733,9.999999239449673,99.99998478899403,,
91.0,-191.02327301200683,-0.8432236303613283,0.20004118923550548,1.2481030904361232,9.999999465775558,99.99998931551143,,
92.0,-208.3913833810812,-0.9063989527636136,0.22131004908893298,1.182539654926861,9.999999354854939,99.99998709709921,,
93.0,-211.31874607978529,-0.9183413222731407,0.252686718715711,1.167258347970455,9.999999389973201,99.9999877994644,,
94.0,-200.45341019012096,-0.8744498090448747,0.2760303749483312,1.2576617158154393,9.999999322837875,99.99998645675795,,
95.0,-199.60541468587545,-0.8698884693305569,0.255874401009724,1.2537761064432784,9.999999271598394,99.99998543196841,,
96.0,-203.94860958271764,-0.8857199319447683,0.20552165425081048,1.1834594611279599,9.999999149202061,99.99998298404194,,
97.0,-202.56649472497298,-0.8772625826591391,0.2330900422474004,1.2196197599345744,9.999999428538363,99.99998857076757,,
98.0,-185.84202401441195,-0.8021937932586706,0.21700111710251688,1.3342566892601,9.999999322627295,99.99998645254634,,
99.0,-198.3455021743639,-0.8660824221062632,0.23718367785408298,1.2535333393447257,9.999999371796385,99.99998743592809,,
100.0,-217.82163959401566,-0.9275616893513055,0.24358307075333485,1.154521495771721,9.999999431208913,99.9999886241786,-0.837374045067418,1.2789089373694589
101.0,-186.0823199393295,-0.820176968790626,0.19880203081588416,1.294834007114133,9.999999245461968,99.99998490923993,,
102.0,-206.69178158943362,-0.9141645968540929,0.2414053340071539,1.181181740920369,9.999999174566236,99.9999834913254,,
103.0,-206.43825505735205,-0.896513277667004,0.22857912232602487,1.184703889584817,9.99999928832816,99.9999857665637,,
104.0,-193.19700359328192,-0.8753003939237917,0.2355722244990263,1.2357218945774,9.999999321094124,99.99998642188295,,
105.0,-210.6036623791989,-0.9127441630578383,0.3317665512473933,1.2157541628865707,9.99999938840085,99.99998776801738,,
106.0,-189.26717831962063,-0.8490030819839787,0.21201994335942254,1.2692828158970308,9.999999212496984,99.99998424994031,,
107.0,-174.02931332190468,-0.7949867244957398,0.21020617764931016,1.3528093286228269,9.999999181695605,99.99998363391278,,
108.0,-178.4851707851704,-0.8533399488590538,0.21478674226457994,1.2596808894028118,9.99999944620917,99.99998892418371,,
109.0,-196.91534530726105,-0.9153708500903928,0.22004999419175,1.152941385484549,9.999999383714444,99.99998767428926,,
110.0,-193.66829686340992,-0.9066210214047267,0.2905933632419517,1.2011759545072058,9.999999192211092,99.99998384422251,,
111.0,-185.51796302502777,-0.8457051540768715,0.21868285872180532,1.266509035336815,9.999999370314855,99.99998740629749,,
112.0,-206.83626653055944,-0.9382490423259782,0.2576336011376044,1.1454659729942094,9.999999344508513,99.9999868901707,,
113.0,-198.5989099221784,-0.9319354084936217,0.21521261673595646,1.1355648889430408,9.999999353060725,99.99998706121492,,
114.0,-177.03436408149324,-0.8511265872848774,0.24923224505511882,1.2644751477140885,9.999999360212989,99.99998720426021,,
115.0,-165.5529087555829,-0.8137785573134535,0.21245760566189653,1.3214420410260281,9.999999202925526,99.99998405851115,,
116.0,-180.1064907874088,-0.880134367362245,0.24586494623126523,1.2371685255506533,9.999999350598562,99.99998701197168,,
117.0,-168.00731755824484,-0.8428115772165161,0.18367344875477465,1.248985421883025,9.999999295289786,99.99998590579621,,
118.0,-173.12711385003158,-0.8710032702962387,0.21853451181074257,1.213859196976462,9.99999946801292,99.9999893602587,,
119.0,-176.96204882450243,-0.8613895292266072,0.20415750422729143,1.2259865265387622,9.999999430243223,99.9999886048648,,
120.0,-169.18861046961803,-0.905233614162669,0.2669216360045106,1.2049452883563903,9.99999942611194,99.99998852223912,,
121.0,-168.61210207917895,-0.8814123980397542,0.23657428154695115,1.2097474068612204,9.99999931955878,99.99998639117605,,
122.0,-163.52736835528606,-0.8831082496102912,0.22962739980373664,1.2091302928158751,9.999999370749215,99.99998741498472,,
123.0,-166.3841675780838,-0.898777238217312,0.22354836676492554,1.1806998936227253,9.999999358148022,99.99998716296085,,
124.0,-156.84460665777465,-0.8585014932388149,0.2077095744975479,1.243278438093817,9.999999138168905,99.99998276337885,,
125.0,-161.27849406852002,-0.8840192143158951,0.2204522465475579,1.1949128530119015,9.999999202517957,99.99998405035979,-0.8733502790908518,1.1891881766707124
126.0,-152.19519524822044,-0.8652248330065746,0.20613689011889935,1.217205171509632,9.999999477201314,99.99998954402653,,
127.0,-165.69549731490213,-0.8888683510274349,0.2333919602228184,1.2044050210176431,9.9999993894625,99.99998778925038,,
128.0,-150.50606016963366,-0.840594857062043,0.1879826369570067,1.2518986321199903,9.999999395532056,99.99998791064148,,
129.0,-155.22236590314628,-0.8697069089832183,0.20474827978942664,1.219389756281879,9.999999325596502,99.99998651193047,,
130.0,-148.62396958344496,-0.8814122513989806,0.23746767178209222,1.217023280075411,9.999999296768188,99.99998593536426,,
131.0,-145.11854305014975,-0.8274282362138067,0.20278843779811295,1.2825868989847904,9.99999926985753,99.99998539715114,,
132.0,-144.27940678840443,-0.8610930116704614,0.20519912810625707,1.2242584080388976,9.999999504432337,99.999990088647,,
133.0,-152.8508366824049,-0.8904577449569291,0.26314635984843154,1.2110652523085037,9.99999937160647,99.9999874321298,,
134.0,-143.51167849096743,-0.864173154209211,0.24738330894857014,1.26024909396722,9.999999346077981,99.99998692156004,,
135.0,-142.9378285738208,-0.8383394780117744,0.1859615876876365,1.2588857593145573,9.9999993943798,99.99998788759638,,
136.0,-145.44338581134724,-0.8842454561075612,0.24656255054016088,1.2192235250217354,9.999999264352166,99.99998528704386,,
137.0,-131.92880479115058,-0.9014667159273189,0.20697346808317202,1.1712052675811921,9.999999490059041,99.9999898011811,,
138.0,-122.63059801916651,-0.880273140582432,0.24497238585243328,1.2287255119873288,9.999999483627816,99.99998967255658,,
139.0,-132.3744801381813,-0.87706363110583,0.21642643769339504,1.2100852894522665,9.999999412110506,99.99998824221046,,
140.0,-123.25177612663774,-0.8979566582534984,0.21603605093528103,1.179386169065025,9.999999344298887,99.99998688597819,,
141.0,-135.74898688527975,-0.9551535040254933,0.2524743131784862,1.118663907645347,9.999999435975539,99.9999887195111,,
142.0,-120.99166360944308,-0.8988485666155708,0.21748747088077505,1.178386958362855,9.999999363995174,99.99998727990388,,
143.0,-110.35842425112104,-0.8493199186932894,0.22678260213252135,1.2606884696208116,9.999999238290423,99.99998476580903,,
144.0,-129.52242374718125,-0.914229628418177,0.20988693500308278,1.149859501068304,9.99999944195719,99.9999888391441,,
145.0,-107.30978322662307,-0.8898477666200152,0.2337173892417702,1.1965003450482163,9.999999424263883,99.99998848527801,,
146.0,-110.1969157539174,-0.8522637220972269,0.24556078971267148,1.258261392944034,9.999999410633627,99.99998821267289,,
147.0,-104.92743633741077,-0.8784317600799655,0.2238702129033947,1.209335166128961,9.999999324151707,99.9999864830346,,
148.0,-115.61558047097674,-0.9076557143521111,0.265664435247516,1.2005213598633255,9.999999389608636,99.99998779217309,,
149.0,-107.19014468237765,-0.8817462563013589,0.2157129903397804,1.2130804041344017,9.999999287449404,99.99998574898856,,
150.0,-104.30222460755229,-0.8556582903608474,0.23883010353068157,1.2700440987138233,9.999999342173469,99.9999868434698,-0.896566049752499,1.1379276186925071
151.0,-103.83505728691884,-0.876330230416237,0.24697728251642326,1.2306591459279392,9.999999206856502,99.99998413713067,,
152.0,-103.00819923934185,-0.8947708501833751,0.21101834999208283,1.1885916360762838,9.99999935293647,99.99998705872983,,
153.0,-126.16531911184015,-0.9738983996018675,0.30320849402310895,1.1181124211993358,9.999999516726723,99.99999033453469,,
154.0,-92.81232552503612,-0.8615313801482001,0.19589553975826873,1.2218730802244262,9.999999524736987,99.99999049473996,,
155.0,-90.29983427751387,-0.8748352656185974,0.21645030379769944,1.2097853659183149,9.999999499867927,99.9999899973588,,
156.0,-104.70203274647272,-0.8854953032754975,0.26551370245802697,1.2209326186091556,9.999999465044855,99.9999893008974,,
157.0,-102.99500214549562,-0.8931645098172133,0.22791823064318772,1.1969635783181403,9.999999307951144,99.99998615902335,,
158.0,-94.65682514102046,-0.8788905801829215,0.23590515143414575,1.2240442438595998,9.999999197825419,99.99998395650903,,
159.0,-113.74726364655997,-0.9005805149917288,0.21515159928591848,1.174982917663857,9.999999388124639,99.99998776249315,,
160.0,-95.80588905040565,-0.8629417350160347,0.2513008762288215,1.251205161942328,9.999999432002072,99.99998864004178,,
161.0,-107.25326414087449,-0.8683051313530601,0.2496613972755061,1.2492981006029664,9.999999455140937,99.99998910281904,,
162.0,-105.59819993115025,-0.9161525353890605,0.21994318045554428,1.1558262920548228,9.999999453700985,99.99998907402,,
163.0,-104.52014729839865,-0.8749190824056318,0.26349659483318066,1.2406755392916349,9.999999372930409,99.99998745860856,,
164.0,-112.50589455790919,-0.8606262250568314,0.20297983455414254,1.2273453258363718,9.99999931807128,99.99998636142607,,
165.0,-94.74777794026375,-0.8036994789058334,0.22200527692530503,1.3368095888264644,9.999999327312345,99.99998654624737,,
166.0,-101.53024190323922,-0.8547890588020103,0.22746901159757418,1.2614843684842607,9.99999936447799,99.99998728956021,,
167.0,-118.67446492136759,-0.8955720467890176,0.20972939933846851,1.17978685432954,9.999999448372161,99.99998896744353,,
168.0,-93.39290018766825,-0.8372240033003551,0.2556926984329706,1.2980931774144606,9.999999396238618,99.99998792477271,,
169.0,-103.81805109911525,-0.8555065518062396,0.22381327378003055,1.2509470708722654,9.999999510879679,99.99999021759382,,
170.0,-101.93274842711313,-0.9079220552099028,0.23688142657197173,1.1718547664199193,9.999999316560432,99.99998633120912,,
171.0,-83.290977921751,-0.8371969721313737,0.22367168079534477,1.277987430385633,9.999999327280221,99.9999865456049,,
172.0,-99.54407989415635,-0.8967083721571221,0.2404850581824303,1.1952973964586402,9.999999425958126,99.99998851916286,,
173.0,-107.1426864434151,-0.9096972897543839,0.2712681974882358,1.2143127921634953,9.999999277560999,99.9999855512205,,
174.0,-104.12384478269922,-0.8703628780359289,0.21503575853902926,1.218842239977442,9.999999504895534,99.99999009791094,,
175.0,-106.61884825496774,-0.9003267711228062,0.31816906331447015,1.239139820605771,9.999999390341126,99.99998780682289,-0.875383723834769,1.1788826847281035
176.0,-89.16673618541618,-0.8460644278937565,0.1896639899131592,1.246636571442521,9.999999344151467,99.99998688302978,,
177.0,-96.92626270337644,-0.8807677760911667,0.2352088576334053,1.2233280625366747,9.999999388296507,99.99998776593051,,
178.0,-98.00231402433654,-0.8451742950532585,0.28355717031204714,1.3144561277757427,9.999999374482456,99.99998748964951,,
179.0,-102.04817465060825,-0.8710197213090946,0.27443387843878003,1.2669786403352186,9.999999373257005,99.99998746514049,,
180.0,-95.2590707016439,-0.8647882282266061,0.22811246909635963,1.2384947437387899,9.99999924243388,99.99998484867817,,
181.0,-84.00154094701949,-0.8690841704780649,0.27276877758006884,1.2476529740465856,9.999999430014176,99.99998860028384,,
182.0,-83.73974386182398,-0.8796193306163035,0.21284787980349967,1.2076664837218445,9.999999381621508,99.99998763243056,,
183.0,-80.47388362162141,-0.8477738219594918,0.24453778972184226,1.2943997774812661,9.999999341199635,99.99998682399314,,
184.0,-83.54541009353484,-0.8757730934768779,0.25583556989431216,1.2392150718641015,9.999999243263801,99.99998486527659,,
185.0,-87.64663457169476,-0.8792771607184156,0.2383587978577248,1.226712767767464,9.999999204619392,99.99998409238849,,
186.0,-84.66235225905298,-0.8798306524913457,0.26369572166943767,1.2376397734793647,9.999999306109569,99.99998612219187,,
187.0,-88.49625216514569,-0.8683454031005613,0.2603111316118189,1.247447421514612,9.999999110209883,99.99998220419846,,
188.0,-93.73060687437503,-0.8541549148083684,0.24493792172401868,1.2798743018546452,9.999999356257371,99.99998712514784,,
189.0,-107.93796543245071,-0.9400296715167473,0.24233147413068074,1.1398884154308688,9.99999927286215,99.99998545724351,,
190.0,-86.16580729682994,-0.8447389739983728,0.21790189059810763,1.2567055654316492,9.999999350947967,99.99998701895976,,
191.0,-88.88483530588482,-0.8943514832054785,0.24929455908013765,1.2102359612341806,9.999999365172316,99.99998730344672,,
192.0,-85.72763094204089,-0.8551472360697393,0.22989283624227821,1.2527103217354068,9.999999304377338,99.99998608754724,,
193.0,-99.74633822690782,-0.8773790567109265,0.22995225891308507,1.2224353419849119,9.999999324403408,99.9999864880686,,
194.0,-92.05915479978984,-0.8712831230356379,0.22123424218370724,1.2283327112282905,9.999999333747532,99.99998667495106,,
195.0,-88.66437120034293,-0.8231566368769329,0.21196909614898118,1.2979087398738414,9.999999333541272,99.99998667082588,,
196.0,-86.59610106679952,-0.8818572024942426,0.22278794495636078,1.2138346072011004,9.999999458610974,99.99998917221977,,
197.0,-75.73744927441265,-0.890701970863148,0.23729044666423812,1.1986643095498435,9.999999365698692,99.99998731397423,,
198.0,-79.16647896384278,-0.8472427519323595,0.22210202512619948,1.2752897003711299,9.999999433300488,99.99998866601007,,
199.0,-82.13939794796411,-0.8479408429103226,0.2287610857711167,1.2633271356469171,9.999999385996356,99.9999877199275,,
200.0,-81.2433519006308,-0.8791130216745908,0.2581188077723934,1.2441061307382317,9.999999321533869,99.99998643067782,-0.8783301382799608,1.166164901455541
201.0,-90.32191470096964,-0.8751051367770362,0.2149005559740703,1.221634198090046,9.999999523625338,99.99999047250698,,
202.0,-81.08618948210834,-0.8847813438060118,0.22172045035397625,1.1989864807853055,9.999999379659158,99.99998759318353,,
203.0,-76.34539067574892,-0.8271848574674895,0.21614585430375005,1.2910899189177054,9.999999228512163,99.99998457024387,,
204.0,-78.68182794280322,-0.8635063572106646,0.24901888546918832,1.2501951404700762,9.999999472328685,99.99998944657398,,
205.0,-67.70662865258913,-0.906261588168269,0.25147593815046254,1.18231030622928,9.99999949840644,99.99998996812906,,
206.0,-66.93921356407347,-0.8469611653779021,0.2513284896079583,1.2885565448909317,9.99999933478803,99.99998669576104,,
207.0,-61.39532376098957,-0.8585108018076528,0.22730075756591414,1.2416131515230162,9.99999940298118,99.99998805962394,,
208.0,-65.95763722921409,-0.838675055241413,0.2178997167414672,1.268929150604682,9.999999489955114,99.99998979910254,,
209.0,-78.89394361554425,-0.8834623352260029,0.20962622166690648,1.1970458191599476,9.999999424527262,99.99998849054556,,
210.0,-60.01359169461434,-0.8408078478738712,0.19003537229222897,1.2494290103813563,9.99999927628734,99.99998552574732,,
211.0,-64.23774876371738,-0.8894731401709857,0.22430104708270573,1.2056808995840753,9.999999328149837,99.9999865629972,,
212.0,-59.46191411344857,-0.839117306873324,0.24160624655527418,1.292549601114835,9.999999258595318,99.9999851719069,,
213.0,-69.01756329491083,-0.832696745553074,0.20331730842443652,1.273479178714323,9.999999271465,99.99998542930055,,
214.0,-55.31551307410919,-0.8031340633038995,0.24649008108823905,1.362406580753579,9.999999313801219,99.99998627602486,,
215.0,-65.01595419774895,-0.8675753933900141,0.2598683398645625,1.2513252680507392,9.999999495524603,99.99998991049233,,
216.0,-56.744392121060564,-0.8632559043166859,0.19187606313945374,1.2194436904478265,9.999999455614649,99.99998911229326,,
217.0,-51.27595104428107,-0.8616626097007849,0.20080885149199387,1.2263561510836283,9.999999421088125,99.99998842176282,,
218.0,-55.89505061366117,-0.8812944818285322,0.2383736428845352,1.2219644505014045,9.999999254140217,99.9999850828049,,
219.0,-44.286650645493104,-0.8598187839273373,0.2214830093006636,1.2381240969339036,9.999999412681635,99.99998825363306,,
220.0,-55.18051830277189,-0.9079740743384035,0.26928057272037775,1.2002168930850443,9.999999418706853,99.9999883741374,,
221.0,-50.73027991245906,-0.8797704897641734,0.24429428234834147,1.229091859646918,9.999999368058628,99.99998736117297,,
222.0,-42.25100649727467,-0.8545166702370984,0.18968597884377977,1.2363578256465655,9.999999494650677,99.9999898930138,,
223.0,-24.81398187049219,-0.8539482612689997,0.1991938975126777,1.2355074763845117,9.999999478028002,99.9999895605603,,
224.0,-32.814175901721235,-0.8447450208081646,0.20395128268130475,1.2498864716025102,9.999999301761632,99.99998603523312,,
225.0,-41.8559549019492,-0.9076789679836186,0.2072026763134326,1.1615273637306491,9.999999330437,99.99998660874044,-0.9074003391864238,1.120763449951708
226.0,-38.57491468218656,-0.8752207905993037,0.222462769646765,1.2230473915339264,9.999999278702104,99.99998557404258,,
227.0,-42.638694407749384,-0.8625113487111349,0.2718537345265582,1.2772981967839692,9.999999457452974,99.99998914905976,,
228.0,-29.977731465295342,-0.8465278091993802,0.1881709493740325,1.2495830286440583,9.99999924605752,99.99998492115097,,
229.0,-28.13574813698895,-0.8783788232821854,0.23490306812640252,1.225287765106562,9.999999156828483,99.99998313657036,,
230.0,-22.76617376825507,-0.8628008847966999,0.22243668685329002,1.2336100575244113,9.999999394741772,99.99998789483583,,
231.0,-7.032543117536788,-0.8960184898895607,0.24539424135808077,1.207115460799304,9.999999376312605,99.9999875262525,,
232.0,2.7374212164941314,-0.889625373282071,0.2055412950874015,1.1845123647874358,9.999999196336132,99.9999839267233,,
233.0,1.4537240073482087,-0.847600129435764,0.2358133445805599,1.2717733759717875,9.999999394218685,99.99998788437408,,
234.0,10.40757437724314,-0.8698548009105006,0.21006754022925647,1.2250563236647307,9.9999993493843,99.99998698768644,,
