n_weeks,total_gross_return,sharpe_annualized,max_drawdown,win_rate,avg_turnover_frac,method,n_paths,horizon,horizon_mode,action_mode,mean_terminal_wealth,std_terminal_wealth,mean_terminal_utility,std_terminal_utility,se_terminal_utility,ci95_terminal_utility_low,ci95_terminal_utility_high,ci95_terminal_wealth_low,ci95_terminal_wealth_high,checkpoint
313.0,1.4324422149448996,0.7515091806682226,0.2547727673826288,0.5846645367412141,0.0048671405783737055,vanilla_pg,5000.0,50.0,training,mean,1.1925464275311652,0.22879705231897748,-0.8699543614511853,0.17009164445614178,0.0024054591043621816,-0.8746690612957352,-0.8652396616066355,1.1862044968005236,1.1988883582618068,/content/drive/MyDrive/MIE1613/Final Project/vanilla_pg_outputs/vanilla_pg_policy_best.pt
313.0,1.5065301863791207,0.6801838777784162,0.3782163999267124,0.5463258785942492,0.0066985474227496825,pg_loo,5000.0,50.0,training,mean,1.1627895586455095,0.25601114704610756,-0.9005921023814182,0.1931019248012446,0.0027308736097426964,-0.9059446146565139,-0.8952395901063225,1.1556932916945921,1.1698858255964268,/content/drive/MyDrive/MIE1613/Final Project/pg_loo_outputs/pg_loo_policy_best.pt
313.0,1.289296496967395,0.5960390069535383,0.4452830823301067,0.549520766773163,0.005041727265879264,actor_critic,5000.0,50.0,training,mean,1.1492156960383664,0.31392179318812935,-0.9380680206204314,0.2695266049313416,0.0038116818011427844,-0.9455389169506713,-0.9305971242901915,1.1405142278723241,1.1579171642044086,/content/drive/MyDrive/MIE1613/Final Project/actor_critic_outputs/actor_critic_policy_best.pt
313.0,0.8174322672680765,0.47775054863034944,0.29557486291593893,0.5399361022364217,0.004746296703262317,belief_aware_actor_critic,5000.0,50.0,training,mean,1.1328678520504574,0.2528098989793201,-0.9267498186006021,0.207138552303982,0.0029293814995862005,-0.9324914063397911,-0.9210082308614131,1.1258603191688183,1.1398753849320964,/content/drive/MyDrive/MIE1613/Final Project/belief_aware_ac_outputs/belief_aware_actor_critic_policy_best.pt
313.0,0.8918837630650274,0.4869194976487566,0.46226103197260093,0.5591054313099042,0.005786570359678926,hindsight_training,5000.0,50.0,training,mean,1.0874863015144822,0.21814047705346007,-0.9550888770272516,0.18427143096641832,0.002605991568306063,-0.9601966205011315,-0.9499811335533718,1.081439755979912,1.0935328470490524,/content/drive/MyDrive/MIE1613/Final Project/hindsight_outputs/hindsight_training_policy_best.pt
313.0,0.8869933521029021,0.6045405140521836,0.2564521465517412,0.5942492012779552,0.0031790031598749806,equal_weight_1N,,,,,,,,,,,,,,
