iteration,per_component_var_mean,estimator_variance_l2,grad_mean_norm,grad_norm_mean,grad_norm_std,snr,loss_mean,utility_mean,utility_std_mean,wealth_mean,repeats
25.0,0.0013314939716275777,27.360123986350978,0.5962699776962812,5.189998577680866,0.8873844419424415,0.012994746898050948,-52.960357036451434,-0.9252727662948143,0.23000732048080194,1.1523006582390019,100.0
50.0,0.0009700965903520496,19.93397158105367,0.5164873357261401,4.434050135961819,0.7385011716999254,0.013382138470540865,-17.347308655828336,-0.8840599922444196,0.23715400653899507,1.2230495216093669,100.0
100.0,0.0009302879154988745,19.115965414353695,0.38140995213244044,4.307483577963802,0.8450833390924481,0.007610055178088893,-6.661513530279291,-0.8791986381943044,0.23342331885642087,1.2276440561848914,100.0
150.0,0.0016830712694638702,34.58448899630217,0.54110590432657,5.7725997528490165,1.253027319752927,0.008466095876922783,-7.116220078600971,-0.8831124904676774,0.2597253441974903,1.239706312909498,100.0
200.0,0.0012068761401305098,24.799421952903376,0.6345149328474279,4.895641878988783,1.1167782601864977,0.0162346203379648,-3.316104449970549,-0.8676739377859891,0.24402114827207722,1.2546191072514192,100.0
250.0,0.0010733337676656484,22.055334524851514,0.5587851692606952,4.623504390421442,1.0003951451578637,0.014157158443181942,-12.46389185706225,-0.8566904914357671,0.25219889730049333,1.2816233381700868,100.0
300.0,0.0008950109413181055,18.39107862701861,0.5362225186815137,4.216167673603035,0.954808862687818,0.015634460347460258,-8.107388608017294,-0.8575628586481898,0.23127216720129087,1.260558899001292,100.0
350.0,0.0009489740261822876,19.499935838565168,0.4325424373938724,4.322749791715492,1.0054714141044911,0.009594542345960794,11.55721076162992,-0.8541850584191105,0.2027734213442864,1.2414927921814731,100.0
400.0,0.0017466375370387443,35.89067663158841,0.8077305190995149,5.78363523462403,1.7674579976975047,0.018178219323693404,2.8355565900782342,-0.8706281145807973,0.22466243815009207,1.228332251748701,100.0
450.0,0.001126931164900738,23.15667742609292,0.4563966869791051,4.555294625976467,1.6250147575175569,0.008995156431673285,-1.1018173266518205,-0.8906454398042912,0.18894812187897744,1.1776010359143207,100.0
500.0,0.00061351363778597,12.606748175226738,0.3850845678167498,3.418366049689865,1.039527791945616,0.011762757715904477,12.016239583759809,-0.8981412159549642,0.17623362769251763,1.1613421937967252,100.0
