iteration,loss,meta_value_loss,train_avg_utility,train_std_utility,train_avg_wealth,gradient_norm,gradient_sq_norm,eval_avg_utility,eval_avg_wealth
36.0,-57.466632208068674,0.20851733402014155,-1.00222765209808,0.05282533341799706,1.0004470954185556,5.8883334156493445,34.67247041385267,,
37.0,-0.5878561872685325,0.09558991807576851,-0.9211498046841079,0.06466390289243232,1.091263041720238,4.204500499492703,17.67782445023439,,
38.0,-40.75508030174021,0.10338926061885798,-1.059604392097725,0.05052610380531797,0.9458188375531722,4.691843069520438,22.013391389006966,,
39.0,132.936984991622,1.2480214762501591,-0.9963806070440637,0.06358079454462151,1.0080114190204417,9.999999382043715,99.99998764087468,,
40.0,91.96506782638352,0.8160749061860932,-0.9827144173437415,0.06079068618688368,1.0216723465454232,9.999999337579489,99.99998675159023,,
41.0,81.9484305445635,0.5807847769162136,-0.9448843420976389,0.07069130477986281,1.0644493955663563,9.965446934810847,99.31013261053093,,
42.0,23.159786451132177,0.1148465130907432,-0.8571072633138189,0.12845750247349583,1.1947379576319146,7.413405793561986,54.95858546001841,,
43.0,59.649642562441656,0.3091452733877048,-0.9774602656807773,0.11933879960005511,1.0407834762510793,6.533203350402232,42.682746017706954,,
44.0,67.74566518682596,0.27551576391459043,-0.9870668642689416,0.05768603691802119,1.0164791102704598,7.17038742519321,51.41445582736891,,
45.0,-32.88511927977229,0.12744000192516775,-0.915818579492456,0.12778959786937275,1.1140804863913705,3.629722956270259,13.174888739275309,,
46.0,6.582170089922357,0.056696611674654326,-1.0552127960883193,0.06665682572708011,0.951565027044533,4.8095439025706135,23.13171255075417,,
47.0,-2.9240658701407414,0.12588237433665192,-0.9378727221951261,0.07804525269691338,1.0734465801026314,4.004441654069561,16.03555296084736,,
48.0,-95.1470637421809,0.44611573974071644,-0.9839543402807405,0.22623164877790305,1.0690982571801446,9.999999078855005,99.99998157710094,,
49.0,-200.80252475938119,1.4606120536744598,-0.9219321106955108,0.08166547797273944,1.09356534763996,9.999999257622768,99.9999851524559,,
50.0,25.57234122143402,0.08484351781395325,-0.9439452834128774,0.057724322762972305,1.0633545288007487,4.562277175873293,20.81437302949439,-1.0075582559606584,0.9963554835690414
51.0,-21.176954759222003,0.08239649757010556,-0.7616542819991639,0.1152581201606383,1.3452790015994085,4.244424299107991,18.015137630858362,,
52.0,-213.74989036755926,1.496071677406861,-1.0541111943223536,0.11313782549465273,0.9594476961325085,9.999999396763657,99.99998793527351,,
53.0,15.55210716650138,0.06966419723189887,-0.8514669067325131,0.15264339152118553,1.2139010183621506,2.7562464680325514,7.596894592541913,,
54.0,-62.50751163253219,0.3175770310192312,-1.1885426073101977,0.1995896566337015,0.8638351813731865,7.181462729272468,51.57340693192957,,
55.0,-69.55654832369677,0.21038565817438887,-0.9563101378095147,0.13584850437206783,1.0672559692513832,5.329935079817588,28.408207955070115,,
56.0,83.2573412245743,0.3385714921872582,-0.7523757076906279,0.12473630654249787,1.3638317172699619,8.144490106151606,66.3327190892014,,
57.0,6.646377728372096,0.06339359274909112,-0.7301083742522056,0.14057236550343,1.4224648530804274,3.4475704603379156,11.885742078994587,,
58.0,-130.69317437102765,0.908816250863855,-1.0754066328156207,0.3915179407313276,1.019165856596685,9.999999075746544,99.99998151493173,,
59.0,95.26061810499823,0.4713427171997696,-0.9851786921690282,0.10488280598603288,1.0267876698222536,8.645015464099302,74.73629237451608,,
60.0,51.42931103185226,0.18125974200924125,-0.8629330653727685,0.14300217286912167,1.1923394233761453,4.5073208630167425,20.315941362185992,,
61.0,-22.218901868079435,0.13663449527576357,-1.0183857539181689,0.10979805061249881,0.9938507986120969,4.068197193792035,16.550228407577393,,
62.0,-73.51736889745311,0.23311162572724378,-0.8947277893909086,0.07611745262284397,1.1254377642138294,7.078251464692395,50.101643797420024,,
63.0,59.30271635177487,0.2757157307670005,-0.8914108582999855,0.08370143440989958,1.1321148608637865,7.54733596652756,56.96228019164049,,
64.0,-48.27017543272716,0.12068061036878573,-1.045408253069132,0.09283044937005708,0.963692297252317,3.658579377083295,13.38520305841919,,
65.0,59.69419518963133,0.2543190692945874,-0.9293444486321503,0.14634551531557763,1.1043124290017952,7.066397092679141,49.93396787142422,,
66.0,-16.351514132958442,0.10025564567270524,-0.9400116448137067,0.07122935612109806,1.0695079121097817,3.1238977404889017,9.758737093031666,,
67.0,-13.920514753451194,0.07288094083108793,-0.7265556057193578,0.11981541060958811,1.4134549313915985,3.594868680742848,12.923080831785823,,
68.0,-118.59501198652066,0.609198577240234,-0.9202893165422109,0.07241857912237576,1.0935982565825015,9.999999083200102,99.99998166400289,,
69.0,-165.23611884743698,0.948793161490324,-1.135323994328532,0.11723644530904281,0.8900079657500526,9.538873243943671,90.99010276402447,,
70.0,-269.852302481325,283.09205569778504,-2.1572462268909787,12.328663443178279,1.8203483265614313,9.999999935722379,99.99999871444757,,
71.0,70.85169591710225,0.3415411988955045,-0.7949362444843616,0.13293314750172308,1.2902496464785178,7.724801313653769,59.672555335427,,
72.0,67.18770541346996,0.5568763218121111,-0.9263560408506648,0.1437550040848772,1.1042856155102778,9.77065056076636,95.46561238060397,,
73.0,64.2988057609843,0.24554594265110233,-0.7195780154597968,0.13843593751247532,1.438888528885085,5.500814714590171,30.258962524251743,,
74.0,83.17036250982416,0.41383388036092694,-0.6885299272663432,0.09796235027071039,1.48099467716073,8.991121896653642,80.84027296048458,,
75.0,32.19707078767091,0.12778324725816426,-0.7494171719519251,0.16664555937071085,1.411236446594043,4.508500632508097,20.326577953325916,-0.938400339279627,1.0724100923089601
76.0,-91.50505444822683,0.4351618405045602,-0.9175762090791224,0.14875133471951615,1.1166698914180906,7.556781553090514,57.104947441129084,,
77.0,0.025567138061233896,0.13092426138981872,-0.8128803602407415,0.21689225043487145,1.3048188596497217,5.00043309629211,25.0043311504935,,
78.0,-22.035479896641878,0.06236678424596789,-0.8258000863430284,0.11520526983553972,1.2361361846804624,3.641723703451663,13.262151532281695,,
79.0,-115.3191697483202,0.6252913074146362,-1.2162781188857181,0.13836958583628878,0.8326472192266394,8.58649231851787,73.7278503359664,,
80.0,-46.053783355919215,0.1637028189595922,-0.8975354240980962,0.08581628568744895,1.124735193781816,4.490317750744738,20.162953502653277,,
81.0,4.0405014167612325,0.05858520946637372,-0.8718809915672012,0.08921647630943208,1.1594031967194522,2.9527928235292307,8.718985458685726,,
82.0,-54.59151603583144,0.19320821378679634,-0.9213518267748091,0.10705538009177565,1.099245270344623,5.634777176257246,31.75071382606958,,
83.0,23.22360331015089,0.12504468945953282,-0.8837376689315242,0.1110535218903829,1.1505404474779946,5.852099735561234,34.24707131495587,,
84.0,-106.55233647417386,0.7467441948559795,-1.1800679267287215,0.14084233910634203,0.8589953470736856,9.999999097520519,99.99998195041118,,
85.0,-48.75144114351649,0.17577133072313322,-1.086994637955804,0.11634722961110988,0.9301277458103615,5.473661762957455,29.960973095262517,,
86.0,-76.56500677718375,0.379161918682952,-1.2315367086851272,0.14197501084926956,0.8228496078520219,7.942257463951949,63.07945362370045,,
87.0,23.30154455766771,0.08784957861363905,-0.8024783166657907,0.11581656771711499,1.2713225843702658,3.3475505586178627,11.206094742502765,,
88.0,-27.10363479523246,0.11822120371892861,-0.9280134665310711,0.10283925880886793,1.0911026472015624,3.712345739831183,13.781510892042734,,
89.0,17.935725385714814,0.27710029318867424,-0.8974350901069166,0.13724254795843652,1.1404712008158844,7.285748692088967,53.08213400427609,,
90.0,83.29637703347916,0.891395210113304,-0.8476823492748425,0.12448919029941552,1.202808120982112,9.999999084905731,99.99998169811545,,
91.0,35.80685427432408,0.7123741770131766,-1.117225198367715,0.12156247760638766,0.905049422271732,9.999999121328672,99.99998242657422,,
92.0,33.168651486342334,0.3123998487105879,-0.9181808934219489,0.10477492850883648,1.104017639819304,7.673246449852165,58.878711080168856,,
93.0,-24.408548151310626,0.09128290151068863,-1.0192304974915847,0.11757815362965535,0.9944705504017621,3.1977762728757972,10.225773091367424,,
94.0,-29.876806829356788,0.1451581390371728,-0.9600136172653828,0.06801133751775043,1.0470764268486081,4.806838988290159,23.10570105934636,,
95.0,4.21116350160333,0.03188333045683482,-0.8731586114441683,0.10459866130249036,1.1620641979355442,2.4897477526991523,6.19884387207048,,
96.0,-4.159598236735214,0.028128734329472462,-0.9367187105325616,0.06839171998139258,1.0734205467050288,2.4985406842300657,6.242705550752845,,
97.0,16.760533114579214,0.16385490440269057,-0.8913105610434735,0.11999732273064083,1.1419450050548483,4.363988579846135,19.04439632502748,,
98.0,-13.730638685871973,0.051862690130934475,-0.9828886405234687,0.06081469094708136,1.0212050318741124,4.03679605887734,16.295722420967625,,
99.0,-21.58950840783715,0.5603163119009826,-1.0369207511863798,0.0802580879228197,0.9700001268579239,9.999999275876126,99.99998551752306,,
100.0,-10.491508990260488,0.2750880486951523,-1.0356404282961722,0.09873591564017306,0.9743556567989402,7.079447611853911,50.118578488984035,-0.9670499837523052,1.0369913891289568
101.0,22.178045525727537,0.3064137648770204,-0.9693939143449248,0.08780397065996008,1.040312570189919,8.84045594280969,78.15366127675918,,
102.0,23.683855354880023,0.1668289411083844,-0.8054652635325219,0.1369492508725793,1.2784523260039862,5.969847757606276,35.63908224899668,,
103.0,-6.115941838589698,0.10936963901192494,-0.9554769983131092,0.10062814085249039,1.0583836477153126,4.062671464959541,16.505299432196505,,
104.0,-17.98892091639942,0.06450227064497287,-1.005102920252459,0.07457653699802663,1.00021542615514,4.302077380242499,18.507869785594167,,
105.0,-18.50857261606388,0.1345238380393211,-1.1280319721394751,0.14677449751913885,0.899381602995968,4.689298188266087,21.989517498475607,,
106.0,0.9290218957265852,0.05412673930097901,-0.9781375756308581,0.10761652214351396,1.0347464192578713,3.1793067636406644,10.107991497331277,,
107.0,2.7709512199137594,0.22641090910639688,-0.923785495172619,0.14506854126647598,1.1123622071818975,5.348404888280145,28.605434848978952,,
108.0,4.968177037806279,0.10703239789927489,-1.0512680262943712,0.09008843366351958,0.9579159878116617,4.454229311247423,19.840158757175693,,
109.0,22.09771049330891,0.19309263497192344,-0.9115352680267108,0.0668762477039258,1.1030177370928618,6.7341481324991115,45.34875107044127,,
110.0,29.093181453085244,0.1893753397487932,-0.8653293952147911,0.09775154111120457,1.1712186594784773,5.424354261565419,29.42361915496293,,
111.0,-8.08892162434059,0.042496778548774955,-0.9714741733500083,0.06977205734779389,1.034903992055571,3.237511140633987,10.481478385729181,,
112.0,-2.3914966199414334,0.09190315551416424,-0.9381551253405702,0.09823309970495486,1.0780211008924452,4.348584404167194,18.910186320166147,,
113.0,6.871055186798522,0.06318249660058693,-0.8457986253220002,0.11685355322688905,1.2079968695683179,4.306510109883814,18.5460293265315,,
114.0,-21.596366559387857,0.28043111741260907,-0.9493430632325,0.09129708305130069,1.0639652860205882,9.999999151435745,99.9999830287156,,
115.0,11.09438165925873,0.09169836566419706,-0.8618422381536515,0.14113115424487804,1.191349820068527,3.91985352403088,15.365251649857308,,
116.0,-11.215396977545659,0.06269394662673418,-0.9477209905117943,0.0351524637498644,1.0566323988392843,2.9388768682543875,8.636997246760718,,
117.0,-6.8849511893285396,0.061715357248566215,-0.9886529344498753,0.13418126831918975,1.030945962789865,3.7365822319091855,13.96204677581943,,
118.0,-26.358749924871486,0.10986581719387847,-1.0665812977509739,0.07147078881128904,0.941327727454163,4.242809215503644,18.001430039162642,,
119.0,3.467729777066431,0.05721519040257278,-0.8933384989903024,0.10734869410027656,1.1373018529989327,2.0214419950467195,4.086227739338462,,
120.0,-3.950082827059691,0.059209533811637696,-0.9676336128265278,0.07151526481215298,1.039232990635718,4.914456736262984,24.15188501260062,,
121.0,2.8697856711561824,0.10443833614808318,-0.9277659032744081,0.08328697206974854,1.0868244085799756,3.132860466040101,9.814814699677001,,
122.0,-30.284238818052632,0.263679917236053,-1.10862602140159,0.15129044150210266,0.9164287088906391,4.499966575736293,20.249699182743818,,
123.0,12.50829243231205,0.09936245753209402,-0.7752960632140729,0.11798983284674526,1.3233403901798253,4.671568331427782,21.823550675198952,,
124.0,16.040486369720444,0.320995371010419,-0.8977009537780923,0.08998717893807097,1.12607077026178,8.79364675021694,77.32822316760095,,
125.0,-7.25760082920577,0.03955265365994859,-0.9782816572381572,0.09060050064453934,1.0308166617327847,2.2419706530953363,5.026432409340728,-0.950168229384601,1.0582786637730945
126.0,-9.090459945955121,0.13955389367489435,-0.9264812230154356,0.08083405171035506,1.0880478258777,4.133605168638857,17.086691690197874,,
127.0,-2.092225267072844,0.045388008858697794,-0.9234818734645445,0.06805778914835232,1.0894085656130579,4.0499292309301955,16.401926775542847,,
128.0,-6.011389907300872,0.03620268822853977,-0.9688918543739271,0.06198538694914615,1.0361536282160495,1.5015826501245426,2.2547504551550444,,
129.0,-17.40544404575766,0.0653592837398861,-1.1027754472607953,0.09167662909458389,0.9124188470377872,2.7037523980372318,7.310277029892081,,
130.0,-6.387736239879563,0.060155547924679295,-0.9116900562775084,0.09308322572188221,1.1088458509917725,3.248484087835961,10.552648868923436,,
131.0,-14.459313648813426,0.08332622585716588,-0.9726383839702187,0.054082939286463544,1.0313641241711613,3.518388980832475,12.379061020443384,,
132.0,-25.95724179657652,0.10631851168444961,-1.0142563166343026,0.07723516474722658,0.9912192123515317,4.008930128020303,16.071520771348887,,
133.0,-24.29948228009244,0.1471580937782882,-0.9585948435813174,0.08989206168401224,1.05309054733745,4.068011428293163,16.548716980723782,,
134.0,7.33899658594866,0.09904496953618523,-0.8916588120337989,0.11023009449996175,1.1416851801706287,5.261083748266823,27.67900220627728,,
135.0,-11.618016494060686,0.03112295624782787,-0.923801654380821,0.06979903354282041,1.0887146294668113,1.8614720412109764,3.465078160210159,,
136.0,-20.587354944619758,0.09118694510349953,-1.0072841847439653,0.0828904975247226,0.9989911440603294,3.4036652004563015,11.584936796797235,,
137.0,24.896221827232544,0.28443835396021844,-0.8809983259423395,0.0772379489205332,1.1437574463065905,7.697274166019582,59.248029586872455,,
138.0,15.0797604482917,0.10780436975269081,-0.909003755980639,0.12565067741557287,1.1216891870235848,4.296339813314809,18.458535791473924,,
139.0,18.797436176461282,0.2418646979165226,-0.7742442882214693,0.12846236049581122,1.3317113989406164,8.453062028665544,71.45425766046723,,
140.0,3.095483164320467,0.03222104459537686,-0.9738657452658976,0.07410779586080016,1.0328658788702025,2.500179780629182,6.250898935466985,,
141.0,-2.654498111904921,0.017061666188933726,-0.8873500855335945,0.07044786064710454,1.1341662255968363,1.3161347942543429,1.7322107966469216,,
142.0,-3.889475128266955,0.0987436413409952,-0.926795797794121,0.0624606720636685,1.0842755583881294,5.661921435614721,32.05735434307346,,
143.0,-24.912515787989488,0.1393445821364691,-1.019483031878544,0.05998457677131026,0.9842053261478522,5.181876556557571,26.851844647400945,,
144.0,23.66883959267174,0.09916546376319901,-0.8100665986587622,0.13996202348276418,1.2737420477678556,4.616679510438596,21.31372970210355,,
145.0,-10.62497473577436,0.026298833429225517,-0.9524229496644956,0.049573361893481854,1.0527531505373267,1.7094994089246802,2.922388229113831,,
146.0,12.629111396795668,0.05488931273352965,-0.7217429780230974,0.11836585076502369,1.424238275185401,3.5268724736228343,12.43882944519845,,
147.0,13.46282795390853,0.05091431277454468,-0.776913469491023,0.09707976398124006,1.3085124237749672,3.1535001821400526,9.944563398757346,,
148.0,-81.75916683399242,0.9258374744257625,-1.1848399653284183,0.25402338299760774,0.8764206146185431,9.999999446968568,99.99998893937166,,
149.0,-20.037012551217483,0.17750718023757758,-0.8669663542247569,0.07930616711799472,1.164119853310479,5.9392155954925965,35.27428188974248,,
150.0,-17.50850585027473,0.24760770269535576,-1.0283009232348852,0.09352432862936645,0.9806945189434952,9.564895902541647,91.48723362645799,-0.9299966873781168,1.086383902733026
151.0,-1.058024552957519,0.043732631230950364,-0.8364697522375587,0.1286220306572496,1.2259133037652337,2.710606146644446,7.347385682226653,,
152.0,-10.53528387042375,0.04042726771234639,-1.0379095293749816,0.06929896381472171,0.9682542888872991,2.6443807269482007,6.992749429055095,,
153.0,-22.56186707620779,0.10129009629368058,-0.962731746933946,0.04105020839583043,1.0405682209711573,6.008797813267319,36.10565116072611,,
154.0,-1.5706303391166403,0.04811042506882293,-1.0034147452068942,0.08053418605574839,1.0034921237566983,3.8762180552170045,15.025066411590297,,
155.0,-3.936180707943443,0.01652310729713936,-1.013039387021748,0.055703757514238506,0.9902372937677857,1.7259818280509167,2.9790132707619845,,
156.0,26.413140479223195,0.24988412397760001,-0.9235808085930742,0.0775787828107133,1.0905637454802242,9.999999019967511,99.99998039935119,,
157.0,-2.0900546460344187,0.030289206980757738,-0.9650557762566297,0.051614996910323264,1.0391712653995886,2.119728078850453,4.493247128267032,,
158.0,7.275693235901928,0.10222770881534071,-0.9283450828368263,0.06331599472320908,1.0819149638017196,3.9309242525607986,15.452165479370674,,
159.0,6.880491573866955,0.1526892529962956,-0.8931141401121664,0.08112666020765086,1.1289832839511194,6.802045991620084,46.26782967211486,,
160.0,16.860866408036745,0.185044414326384,-0.8197639542437745,0.07742610591174731,1.2314814309364155,8.051913566711052,64.83331208578551,,
161.0,4.452079016193849,0.034537449070706924,-0.8529681071208591,0.09523338026504413,1.1880222098786961,2.3051907949021624,5.3139046009016635,,
162.0,-9.625396982024263,0.02743940830735573,-0.9075700359499262,0.04085421743866044,1.103954519841579,2.0989939758229292,4.405775710540947,,
163.0,-0.7172612937480203,0.03324978204228411,-0.935900515170343,0.10930220797326734,1.084009607976857,2.384496657800309,5.685824311060842,,
164.0,-10.372868054689038,0.03847993246656917,-0.9565288154252312,0.06008586344965099,1.049549817211049,2.0815665018762477,4.332919101733319,,
165.0,-4.811586061001691,0.07751175016344272,-0.8160742285519016,0.1365444190414159,1.2647308864555922,4.00261308270074,16.020911489807123,,
166.0,13.61573684008672,0.06494536265121834,-0.6684847302217869,0.08663577806086867,1.5239995035236849,3.9460467214364257,15.571284727759164,,
167.0,-46.89973084830148,0.6263506145591522,-1.1656124403977768,0.0923381990976264,0.8630855870763621,9.999999175796479,99.99998351593025,,
168.0,-5.322283700052655,0.06268964668643667,-0.8361399113372051,0.08660327093902313,1.2090016165373623,3.5716656046829303,12.756795191675081,,
169.0,13.633651802105117,0.09742946776677258,-0.7741034313476982,0.11313442391951743,1.3230116594477475,3.8114536333436546,14.527178799128546,,
170.0,27.589547343701586,0.15766787697203813,-0.6499586647005983,0.14947082008031895,1.6220048883136302,5.8864045251705255,34.649758233948035,,
171.0,-6.682398774851076,0.07466347204290896,-0.9876685531395551,0.07438113093851256,1.0183219122679898,4.423297793806959,19.565563372697508,,
172.0,-31.373372992407948,0.18674375373589475,-1.0178172980319273,0.101249333790158,0.9923837707342674,6.211327838528366,38.58059351767746,,
173.0,-12.61592766257864,0.0848656063843482,-0.846381488713627,0.07891333297227904,1.192083604908291,3.7161998040797837,13.810140983842622,,
174.0,11.952401556108466,0.08626575318534474,-0.7869825230520259,0.08583844176704566,1.2856977596589374,5.386505357255909,29.014439963746604,,
175.0,-34.0002337292823,0.24954604187152016,-1.0082211831310857,0.05741171980906633,0.9951336268588735,6.124535188379547,37.509931273699294,-0.8972521518355934,1.1427518207866338
176.0,-12.959516717498525,0.04325449259782539,-0.9266345295276162,0.0882807395693017,1.0890036746686136,2.5645928553217106,6.577136513567164,,
177.0,-3.6937155584566645,0.02483361176410355,-0.9688778673081442,0.061014317478668645,1.0361326111089333,1.677404819712198,2.8136869291937114,,
178.0,18.89085487052222,0.07846498487441553,-0.8507370615223304,0.08492058379492913,1.187292223354409,4.108602422812265,16.880613868738813,,
179.0,34.9746327048955,0.31386906515070767,-0.6740149582551356,0.14991934060526502,1.5669731421927704,5.668338661571127,32.13006318226196,,
180.0,-12.133311312237696,0.060978425175701095,-1.0209605505529291,0.08000763021895736,0.9852909959965488,4.175546722538722,17.43519043210386,,
181.0,-7.143988731348724,0.05412810701584646,-0.8751871906891038,0.07121155673192558,1.1503252240967585,5.06787831418108,25.683390607346865,,
182.0,-51.55223319164321,0.3631674396451282,-1.1428116557319954,0.10829738096179348,0.8824083871413534,8.0609217537531,64.97845952012995,,
183.0,6.531641410918156,0.03938373392013083,-0.9043982126376857,0.10585764421555341,1.1220501900568949,3.280370265675132,10.760829079925536,,
184.0,2.8773143864599944,0.038044631798007676,-0.9256871924020572,0.07025355850772388,1.0867421103902377,2.47051177144735,6.103428412859925,,
185.0,10.924904008143589,0.05054140131915148,-0.7779108924348324,0.05833979757426402,1.2927299848992377,3.1278485577682,9.783436600332609,,
186.0,4.623283815645751,0.08686356624700509,-0.635104385030333,0.07536856048690409,1.5970388463415233,4.487458304942538,20.137282038597757,,
187.0,-4.813399286040194,0.022145299651528443,-0.8537175634224721,0.07686508683410306,1.1811419691026206,1.7938593476173026,3.2179313590339746,,
188.0,-2.0784516774789656,0.017297284308598795,-0.7812432570499156,0.06130544210726308,1.2881844294611546,1.9109619902824881,3.6517757283044086,,
189.0,-41.185887497510734,0.6264060646541219,-1.1337273469609292,0.14652445648544105,0.894786701690466,9.999999159472829,99.99998318945728,,
190.0,-16.589959602753208,0.25794476649376963,-0.9516879180954362,0.0812817407287546,1.0582549032533843,9.999999008779879,99.99998017559855,,
191.0,-12.789758077585157,0.15599999399425396,-0.8958887803173072,0.04481537483107363,1.1190329163927573,3.553680508320972,12.6286451552204,,
192.0,23.11027397824869,0.13512199559054305,-0.6736179075085189,0.09033006860926428,1.510156094917369,4.6308098708427785,21.444400059894914,,
193.0,16.326845224628254,0.21515099296839552,-0.627578094537238,0.15384924398812858,1.6848631557277618,8.502830432279364,72.29812536009607,,
194.0,3.130220535601441,0.062382637315620104,-0.8937674999961684,0.03675445814606508,1.12084360672544,3.922665775138722,15.387306783444672,,
195.0,1.8320592890039793,0.07669942658328519,-0.9154834656124622,0.0728024494101812,1.0994671139848073,3.8710211340291583,14.984804620100391,,
196.0,-1.2526677367662593,0.048296335983830714,-0.8380714925901109,0.07138732876374654,1.2020909105267505,2.7468038237228667,7.544931246018562,,
197.0,6.90802727337636,0.04972638639043048,-0.8895060731929585,0.08407110251034361,1.1345516893103604,2.7233775394193143,7.4167852222135995,,
198.0,1.6883659901952766,0.03760397963059437,-0.8817822120939149,0.10202751573529804,1.1510609684808193,1.993034962645928,3.9721883623290557,,
199.0,-12.134574981194522,0.18136364123283155,-1.1287502388468167,0.10448850533302792,0.8931467645983837,8.062671398909833,65.00667008679865,,
200.0,-5.254151847935414,0.058612953079856256,-0.8939171991623628,0.08047027284367221,1.1276414568327806,4.888754917624615,23.89992464459886,-0.8662141837014243,1.1961234486008814
201.0,4.561039488404855,0.0758240499833411,-0.6380026442654303,0.09563721233816716,1.5999426943895072,3.3652604112057514,11.324977635228702,,
202.0,6.92382837812959,0.09716655933498813,-0.7831065721415764,0.11945731494607831,1.3059428224729084,4.689154842596705,21.98817313784813,,
203.0,-3.044702404498757,0.11134941316000435,-0.6971282407450985,0.09620980745175756,1.4627873242077354,5.458083660067354,29.790677240294244,,
